,desc,wordId,wordIdrev
5886,chỉ phẫu thuật loại polypropylene 75cm ep 0 7 usp 6 0 needle 1 2 cir tapper 15mm hàng mới 100 sx 2016 lô sx160315 hạn dùng 03-2021,propylen,
759,chỉ khâu phẫu thuật - monosyn quick und 6 0 0 7 45cm dsmp11 m c0025020 hàng mới 100 hsx b braun surgical s a,monosyn qui,
11601,miếng ghép thành bụng -optilene mesh lp 10 x15 cm pac 5pcs 1064725 hàng mới 100 hsx b braun surgical s a,optilene,
4739,chỉ phẩu thuật b37cd300 30mm 12cái hộp hàng mới 100 hãng vigilenz medical - malaysia sản xuất,,
7334,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 7 0 dài 45cm kim 1 2 kim tròn vòng kim 10mm,propylen,
8317,dụng cụ chuyên dùng trong nha khoa chỉ khâu phẫu thuật tự tiêu vô trùng - polypropylene 19 mm 75 cm hàng mới 100 nhà sản xuất smi ag mã 5151519,propylen,
5341,chỉ phẫu thuật không tiêu polypropylene 75 cm ep 2 usp 3 0 needle 1 2 cir taper 25 mm hàng mới 100 sx năm 2017 lô170316 hạn sử dụng 03 2022,propylen,
1193,chỉ khâu phẫu thuật - steelex ste set 1 4 4x45cm hrc37ss m lp pac 12pcs g0617144 hàng mới 100 hsx b braun,steel,
9234,nguyên liệu chỉ khâu phẫu thuật tự tiêu 1 5m chromic usp 2 0 -premium hãng sản xuất cofibam ind e com de fios e cabos ltda brazil dùng sản xuất chỉ catgut-trustigut hàng mới 100,catgut,
7235,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene không kim dài 5x10cm gói 5 sợi năm sản xuất 2014 trở đi hãng sản xuất smi ag,propylen,
11642,chỉ khâu phẫu thuật g0617142 chủng loại steelex ste set2 5 4x45cm hrc37ss m lp hãng sx b braun surgical sa năm sx 2015 hàng mới 100,steel,
9262,nguyên liệu chỉ phẫu thuật không tự tiêu tổng hợp sterilux pp usp 7 0 blue 100m di dùng sản xuất chỉ polypropylen hàng mới 100,propylen,
3121,chỉ khâu phẫu thuật polypropylene 75 cm ep 1 usp 5 0 double needle 1 2 cir taper 13 mm hàng mới 100 sx năm 2017 lô170603 hạn sử dụng 05 2022,propylen,
8593,ethicon bonewax sterile 2g chỉ phẫu thuật tổng hợp không tiêu vô trùng hiệu ethicon model w810 hộp 12 cái hàng mới 100,wax,
8894,lưới điều trị thoát vị parietex mono polymesh 15x10cm hàng mới 100 nsx pháp hãng sản xuất covidien năm sx 2016 số gp 606 byt-tb-ct,mesh,
7360,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu poypropylene số 3 0 dài 75cm kim 1 2 kim tròn vòng kim 25mm,propylen,
9313,nl035-3 chỉ khâu phẫu thuật b,,
7797,chỉ phẫu thuật vô trùng luxylene polypropylene 2 0 hrt2x 25mm 90cm code pp20hrt25-d nsx 2017 nsx luxsutures ag luxembourg hộp 12 sợi gp 4446nk byt-tb-ct,luxylen,
4443,chỉ không tiêu chiralene blue 3 0 mã pp 5257 dùng để khâu trong phẫu thuật tbyt mới 100 hãng sx chirana séc hãng phân phối vitrex đan mạch năm sx 2017,chiralen,
5390,chỉ phẫu thuật không tiêu tổng hợp vô trùng đơn sợi số 2 chiều dài sợi chỉ 4x45cm sợi chỉ màu bạc 12 sợi hộp code sw4x110248b6p nsx demetech mới100,,
4886,chỉ phẫu thuật chưa tiệt trùng mã 2 x hdsl 10-300 5-0 pp blue 75cm hãng sản xuất fssb chirurgische nadeln gmbh đức mới 100,,
8818,gạc cầm máu tự tiêu vô trùng trong phẫu thuật mới 100 nhãn hiệu smi - tampon 80 30mm gói 6 chiếc năm sản xuất 2014 trở đi,,
6997,chỉ phẫu thuật tự tiêu vital polypropylenes dài 90cm cỡ 1 hộp 12 tép hsx unilene s a c năm sx 2016 hàng mới 100,propylen,
8011,chỉ phẫu thuật chủng loại flexonru tm multifilament temporary cardiac pacing lead số 3 0 sợi dài 60cm kim tròn dài 17mm cong 1 2 đường tròn 36 sợi hộp mã sp 8886259243,flexon,
7872,chỉ phẫu thuật chủng loại flexonrutm multifilament temporary cardiac pacing lead mã sp 8886261753 12 sợi hộp hsx covidien mới 100,flexon,
11550,miếng ghép sọ não sinh học tự tiêu - osteomesh-osteostrip 100x4x3 5mm sn 17001844 to 1863 nsx 06-2016 hsd 06-2019 mới 100,mesh,
7322,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 6 0 dài 60cm 2 kim 3 8 kim tròn vòng kim 10mm năm sản xuất 2014 trở đi hãng sản xuất smi ag,propylen,
7355,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 8 0 dài 60cm 2x 3 8 cir soft coronar 8mm năm sản xuất 2014 trở đi hãng sản xuất smi ag,propylen,
5846,chỉ phẫu thuật loại polypropylene 60 cm ep 0 7 usp 6 0 2 needles 1 2 cir taper 13 mm hàng mới 100,propylen,
1160,chỉ khâu phẩu thuật - silkam black 2 0 3 75cm ds24 pac 36pcs c0762369 hàng mới 100 hsx b braun,silk,
7937,chỉ phẫu thuật chủng loại polysorttm braided absorbable suture mã sp ul101 36 sợi hộp hsx covidien mới 100,polysort,
4121,chỉ khâu phẫu thuật c0765201 chủng loại silkam black 4 0 1 5 75cm ds19 năm 2014 hãng sx b braun surgical sa 1pac 36pc hàng mới 100,silk,
7270,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 2 0 dài 90cm 2 kim 1 2 kim tròn vòng kim 25mm năm sản xuất 2014 trở đi hãng sản xuất smi ag,propylen,
2865,chỉ khâu phẫu thuật mắt 1455p loại không tự tiêu chất liệu poly-propylene 12 sợi hộp hãng sản xuất mani inc nhật hàng mới 100 sản xuất năm 2014 2015 2016,propylen,
7988,chỉ phẫu thuật chủng loại v-loc tm 180 absorbable wound closure device 12 sợi hộp hãng sản xuất covidien hàng mới 100 mã sp vlocl0803,vloc,
4520,chỉ phẫu thuật,,
9319,nl040-4 chỉ khâu phẫu thuật 04-eptfe,ptfe,
7288,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 3 0 dài 90cm 2 kim 1 2 kim tròn vòng kim 25mm năm sản xuất 2014 trở đi hãng sản xuất smi ag,propylen,
5815,chỉ phẫu thuật loại polypropylene 75 cm ep 4 usp 1 needle 1 2 cir taper 30 mm hàng mới 100,propylen,
6530,chỉ phẩu thuật s37rh260 75cm rh 26mm 12cái hộp hàng mới 100 hãng vigilenz medical - malaysia sản xuất,,
4926,chỉ phẫu thuật dùng trong chỉnh hình ul878 hộp 36 sợi,,
6580,chỉ phẫu thuật sợi polyglycolic acid tự tiêu tổng hợp tiệt trùng đa sợi bện số 3 0 chiều dài sợi chỉ 90cm sợi chỉ màu tím 12 sợi hộp code pga1083037b0p nsx demetech mới100,pga,
6268,chỉ phẫu thuật mắt 8065192201 12 tép hộp không phải chỉ tiêu hàng mới 100 hãng sản xuất alcon,,
9046,miếng cầm máu vô trùng cho tai code 400162 10 chiếc hộp hãng medtronic xomed hàng y tế mới 100,,
5342,chỉ phẫu thuật không tiêu polypropylene 75 cm ep 2 usp 3 0 needle 1 2 cir taper 30 mm hàng mới 100 sx năm 2017 lô170505 hạn sử dụng 05 2022,propylen,
9324,nl045-3 chỉ khâu phẫu thuật oem dài 45-120cm,,
97,băng dính y tế thay chỉ khâu da r1542 steri-strip khổ 1 4in x 1 5in 50 miếng hộp 4 hộp thùng hàng mới 100,steri-,
9053,miếng cầm máu vô trùng dùng cho tai code 400146 10 miếng hộp hãng medtronic hàng y tế mới 100,,
3518,chỉ khâu phẫu thuật tiệt trùng - tự tiêu mitsu fst sterilized surgicall needled suture cỡ số 2-0 x 70 26mm chủng loại mitsu fst hãng sx meril endo surgery pvt ltd ấn độ hàng mới 100,,
9097,miếng lướt thoát vị vigilenz vigimesh sp mã rm6110sp 6 miếng hộp sx năm 2015 mới 100 hãng sx vigilenz medical devices,mesh,
11834,chỉ phẫu thuật không tiêu silkus code lnw 5001 hàng mới 100 nsx lotus surgicals pvt ltd lô l1606 sx 03 2016 hd 02 2021,silk,
9323,nl042-3 chỉ khâu phẫu thuật c,,
3521,chỉ khâu phẫu thuật tiệt trùng - tự tiêu mitsu sterilized surgical needled suture dyed undyed cỡ số 2-0 x 90 30 mm 12 chiếc hộp hsx meril endo surgery pvt ltd ấn độ hàng mới 100,,
2048,chỉ khâu phẫu thuật chiralenfil blue 2 0 mã pp 5164 dùng để khâu vết thương tbyt mới 100 hãng sản xuất chirana séc hãng phân phối vitrex đan mạch năm sx 2016-2017,chiralen,
2636,chỉ khâu phẫu thuật không tự tiêu trusilk 26mm code 5f75dz26 6-2017 05-2022 pn pd72703 hiệu sutures india pvt ltd hàng mới 100,silk,
7899,chỉ phẫu thuật chủng loại novafiltm monofilament potybutester mã sp 8886442651 36 sợi hộp hsx covidien mới 100,novafi,
7915,chỉ phẫu thuật chủng loại polysorbtm braided absorbablesuture mã sản phẩm ul202 36 sợi hộp hãng sx covidien mới 100,polysorb,
1210,chỉ khâu phẫu thuật - surgical loop silicon red 1 5mm 2x45cm b1095013 pac 24pcs,,
8079,chỉ phẫu thuật polyglactin 910 pgla90 atramat pgla90 surgical suture violet usp 2-0 ep 3 90 cm needle sg-36 premium heavy taper point 36 mm1 2 circle năm sx 2017 hàng mới 100 hộp 12 sợi,pgla,
9229,nguyên liệu chỉ khâu phẫu thuật tự tiêu 1 50m plain usp 1 - premium hãng sản xuất cofibam ind e com de fios e cabos ltda brazil dùng sản xuất chỉ catgut-trustigut hàng mới 100,catgut,
1893,chỉ khâu phẫu thuật surgical suture polypropylene 4 0 hr 2x20mm 90cm code 5150120-2 nsx 2014 nsx smi a g belgium hộp 12 sợi,propylen,
114,băng keo y tế dùng thay chỉ khâu da b1559 steri-strip blend tone skin closure 50 miếng hộp 4 hộp thùng hàng mới 100,steri-,
8900,lưới điều trị thoát vị rm6110cp vigimesh cp 6cm x 11cm 6cái hộp hàng mới 100 hãng vigilenz medical - malaysia sản xuất,mesh,
11752,chỉ khâu phẫu thuật mắt 1486l loại không tự tiêu chất liệu poly-propylene 12 sợi hộp hãng sản xuất mani inc nhật hàng mới 100 sản xuất năm 2015 2016,propylen,
11497,mãnh ghép tổng hợp cấy ghép vào cơ thể dynamesh lichtenstein 7 5x15cm hộp 3 cái nhà sx feg textiltechnik forschungs-und entwicklungsgesellschaft hàng mới 100,mesh,
5170,chỉ phẩu thuật e27ch260 75cm 26mm 12cái hộp hàng mới 100 hãng vigilenz medical - malaysia sản xuất,,
10472,vật liệu cầm máu tiệt trùng không tẩm thuốc gelita-cell fibrillar 25x50 mm 10miếng hộp hsx gelita medical gmbh hàng mới 100,gelita-cel,
2115,chỉ khâu phẫu thuật demelon- nylon non absorbable suture số 7 0 dài 75cm vòng kim 13mm kim 3 8 tam giác đã được tiệt trùng mới 100 hsx demetech - mỹ năm sx 2017 hộp 12 vỉ,demelon,
5179,chỉ phẩu thuật e37rh170 75cm 17mm 12cái hộp hàng mới 100 hãng vigilenz medical - malaysia sản xuất,,
1163,chỉ khâu phẫu thuật - silkam black 2 0 3 75cm hr26 pac 36pcs c0760420 hàng mới 100 hsx b braun surgical s a,silk,
11514,mãnh ghép tổng hợp cấy ghép vào cơ thể dynamesh -prs soft pvdf 03cm x23cm pv350323f1 nsx 05 2016 hd 5 năm nhà sx feg textiltechnik forschungs-und entwicklungsgesellschaft mới 100,mesh,
7959,chỉ phẫu thuật chủng loại surgiprotm ii monofilament polypropylene mã sp vp522x 36 sợi hộp hsx covidien mới 100,surgipro,
7994,chỉ phẫu thuật chủng loại v-loc tm 180 absorbable woundclosure device 12 sợi hộp mã hàng vlocl0614 hsx covidien mới 100,vloc,
5357,chỉ phẫu thuật không tiêu polypropylene sợi xanh đơn 7 0 3306s hãng chủ sở hữu mani inc nhật bản hàng mới 100,propylen,
7305,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene số 4 0 dài 90cm 2 kim 1 2 kim tròn vòng kim 20mm năm sản xuất 2014 trở đi hãng sản xuất smi ag,propylen,
3656,chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế catgurt size 3 0 75cm 1 2 26mm 12 sợi tá hàng mới 100 năm sản xuất 2016 hãng sản xuất shandong sinorgmed co ltd,,
8301,dụng cụ chuyên dùng trong nha khoa chỉ khâu phẫu thuật tự tiêu vô trùng - polypropylene 75 cm ep 0 7 usp 6 0 needle 3 8 19mm hàng mới 100 nhà sản xuất smi ag mã 5071519,propylen,
8231,chỉ tự tiêu rapid absorbable số 2 0 dài 90cm vòng kim 36mm kim 1 2 kim tam giác code pgr1072036b20p dùng trong y tế đã được tiệt trùng mới 100 hộp 12 vỉ hsx demetech -mỹ sản xuất năm 2015,,
4913,chỉ phẫu thuật drz 135 8 0 pp pp04bb06l60 mới 100 nước ấn độ hãng sx quality needles,,
2357,chỉ khâu phẫu thuật không tiêu đi kèm dụng cụ khâu đóng cơ phúc mạc laparoscopy mã ist1011 sản xuất năm 2017 hàng mới 100 hãng nước sx ami agency for medical innovations gmbh áo,,
11504,mãnh ghép tổng hợp cấy ghép vào cơ thể dynamesh -pp standard pp021015f5 nsx 2016 hd 5 năm nhà sx feg textiltechnik forschungs-und entwicklungsgesellschaft mới 100,mesh,
4119,chỉ khâu phẫu thuật c0765201 - silkam black 4 0 1 5 75cm ds19hãng sx b braun surgical s a năm sx 2014 hàng mới 100,silk,
1768,chỉ khâu phẫu thuật g0617135 chủng loại steelex ste set 5 7 4x45cm hrc48 m lp 1pa 12pc hãng sx b braun surgical sa hàng mới 100,steel,
9306,nl029-4 chỉ khâu phẫu thuật 01-pet đã cắt đoạn,,
6289,chỉ phẫu thuật mắt dùng trong nhãn khoa 1470 chủng loại mani sutures polypropylene 12 sợi hộp hãng chủ sở hữu mani inc japan hàng mới 100,propylen,
747,chỉ khâu phẫu thuật - monosyn quick und 3 0 2 70cm dsmp24 m c0025043,monosyn qui,
4316,chỉ khâu phẫu thuật dùng trong y tế mã nb7024dn hãng ailee mới 100,,
7800,chỉ phẫu thuật vô trùng luxylene polypropylene 2 0 hrt 2x25mm 90cm code pp20hrt25-d nsx 2017 nsx luxsutures ag hộp 12 sợi gp 7083nk byt-tb-ct,luxylen,
4581,chỉ phẫu thuật - steelex monofilament 2 5 25m f1614088,steel,
435,chỉ phẫu thuật vô trùng luxylene polypropylen 4 0 hr 2x20mm 90cm code pp40hr20-d hàng mới 100 nsx 2016 nsx luxsutures ag luxembourg hộp 12 sợi gp 1918nk byt-tb-ct,luxylen,
4658,chỉ phẫu thuật không tiêu silkus code lnw 5333 hàng mới 100 nsx lotus surgicals pvt ltd lô s1616 sx 11 2016 hd 10 2021,silk,
8404,dụng cụ y tế mới 100 dùng 1 lần miếng dán cầm máu 5x35cm dùng trong y tế phẩu thuật hạn sử dụng 10 2017,,
7697,chỉ phẫu thuật vô trùng nhãn hiệu polypropylene số 4 0 dài 90cm 2kim 1 2 kim tròn vòng kim 20mm,propylen,
4631,chỉ phẫu thuật - v- loc 180 device 3-0 p12 45cm vlocl0024 hộp 12 sợi,vloc,
8848,keo sinh học vá mạch máu và màng não 2ml dán mô dùng trong phẫu thuật bioglue surgical adhesive hàng mới 100 5 gói hộp hãng sx cryolife inc mỹ năm sx 2015 bg3502-5-g,bg3502-5-g,
89,băng dính y tế thay chỉ khâu da h1546 nexcare steri-strip skin closure 30 miếng hộp hàng mới 100,steri-,
2976,chỉ khâu phẩu thuật -monoplus violet 7 0 0 5 70cm 2xdr10 m,monoplus,
1547,chỉ khâu phẫu thuật c0935352 -dafilon blue 3 0 2 75cm ds24 pac 36pcs hãng sx b braun surgical sa năm 2014hàng mới 100,dafilon,
9118,monocryl- monocryl und 45cm m1 5 0 ps-3 prim chỉ khâu phẫu thuật vô trùng hiệu ethicon product code w3204 hộp 12 cái hàng mới 100 loại d,monocryl,monocryl- und
79,băng dính y tế dùng thay chỉ khâu da b1551 steri strip skin closure blend tone 50 miếng hộp 4 hộp thùng hàng mới 100,,
5909,chỉ phẫu thuật loại polypropylene 90 cm ep 3 usp 2 0 2 x cir taper 25 mm hàng mới 100,propylen,
7825,chỉ phẫu thuật vô trùng luxylene polypropylene 4 0 hr 2x20mm 90cm code pp40hr20-d nsx 2017 nsx luxsutures ag hộp 12 sợi gp 7083nk byt-tb-ct,luxylen,
1760,chỉ khẩu phẫu thuật chỉ tiêu mas-d2650 1 sợi chỉ đi kèm 1 kim hộp 5 bịch bịch 20 sợi mới 100 nhà sx mas năm sx 2015,,
3607,chỉ khâu phẫu thuật tự tiêu vật tư tiêu hao kèm bộ dụng cụ khâu đóng cơ phúc mạc laparoscopy mã ist1051 sản xuất năm 2017 hàng mới 100 hãng nước sx ami agency for medical innovations gmbh áo,,
9230,nguyên liệu chỉ khâu phẫu thuật tự tiêu 1 50m plain usp 2 0 - premium hãng sản xuất cofibam ind e com de fios e cabos ltda brazil dùng sản xuất chỉ catgut-trustigut hàng mới 100,catgut,
7224,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene không kim dài 10 x15cm gói 5 sợi năm sản xuất 2014 trở đi,propylen,
1202,chỉ khâu phẫu thuật - steelex ste set 5 7 4x45cm hrc48 m lp pac 12pcs g0617135 hàng mới 100 hsx b braun surgical s a,steel,
477,chỉ khâu không tự tiêu dùng trong phẫu thuật mắt model 6402n hãng sx aurolab hàng mới 100,,
7222,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu polypropylene không kim 7 5 x 15cm,propylen,
6451,chỉ phẫu thuật polypropylene 75 cm ep 2 usp 3 0 needle 1 2 cir taper 25 mm hàng mới 100 sx năm 2016 lô 160929 hạn sử dụng 9 2021,propylen,
2081,chỉ khâu phẫu thuật -dafilon black 9 0 0 3 15cm drm5 pac 12pcs g1111434 hàng mới 100 hsx b braun,dafilon,
11599,miếng ghép thành bụng -optilene mesh lp 10 x15 cm pac 5pcs 1064725 hàng mới 100 hsx b braun,optilene,
5840,chỉ phẫu thuật loại polypropylene 60 cm ep 0 5 usp 7 0 2 x 1 2 cir taper 10 mm hàng mới 100 sx 2016 lô sx160501 hạn dùng 05-2021,propylen,
11537,miếng ghép sọ não sinh học tự tiêu - osteomesh 50x50x1 25mm sn 17001442 to 48 nsx 05-2017 hsd 05-2020 sn 17003246 to 48 nsx 08-2016 hsd 08-2019,mesh,
5475,chỉ phẫu thuật không tự tiêu polypropylene cu blue - usp 7-0 ep 0 5 hãng sản xuất g krahmer gmbh đức mới 100,propylen,
5527,chỉ phẫu thuật loai polypropylene 75cm ep 1 5 usp 4 0 needle 1 2 cir taper 25mm hàng mới 100,propylen,
1181,chỉ khâu phẫu thuật - silkam black 4 0 1 5 75cm hr17 pac 36pcs c0760137 hàng mới 100 hsx b braun surgical s a,silk,
8074,chỉ phẫu thuật polyglactin 910 pgla90 atramat pgla90 surgical suture violet usp 0 ep 3 5 90 cm needle g-40 heavy taper point 40 mm 1 2 circle năm sx 2017 hàng mới 100 hộp 12 sợi,pgla,
5823,chỉ phẫu thuật loại polypropylene 75 cm ep 3 usp 210 needle 1 2 cir taper 25 mm hàng mới 100,propylen,
1179,chỉ khâu phẫu thuật - silkam black 3 0 2 75cm ds24 pac 36pcs c0762350 hàng mới 100 hsx b braun,silk,
7126,chỉ phẫu thuật vô trùng mới 100 nhãn hiệu catgutplain có thời gian tự tiêu 7 ngày số 2 dài 75cm kim 1 2 kim tròn vòng kim 45mm,catgut,
5151,chỉ phẫu thuật dùng trong y tế hiệu assut hãng sản xuất assut- thụy sĩ chủng loại polypropylene mã 9873n mới 100 12 tép hộp sản xuất năm 2016,propylen,
