,descVec,wordIdVec
2360,"[2799, 2033, 1642, 3436, 1200, 40, 4103, 4086, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5046, 3149, 971, 2561, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2361,"[4514, 4501, 1420, 180, 4900, 2427, 3954, 4687, 3210, 4726, 4730, 4774, 2075, 4704, 3210, 3038, 3521, 3443, 3078, 2796, 3149, 183, 2560, 3135, 3602, 191]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2362,"[2427, 3209, 3954, 4687, 4529, 3908, 2781, 1423, 4878, 772, 3642, 180, 772, 2435, 4650, 1344, 3513, 1818, 2456, 3135, 3602, 191, 4546, 3759, 800, 3389, 3143, 4631, 2715, 91, 806]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2363,"[2427, 3954, 4687, 3661, 3078, 2048, 1921, 2463, 4015, 1840, 3521, 1894, 4525, 4539, 4847, 4264, 3799, 322, 4628, 3149, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2364,"[2427, 3954, 4687, 5031, 4774, 3661, 3078, 4024, 4626, 1200, 40, 2706, 1830, 1107, 180, 772, 3215, 4773, 5030, 3215, 1026]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2365,"[4937, 4863, 1642, 1200, 40, 3838, 4086, 3553, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5206, 3149, 971, 2560, 3135, 3602, 191, 3324, 2580]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2366,"[2427, 3209, 3954, 4687, 2401, 2034, 1340, 40, 3586, 4037, 1476, 2711, 5341, 3209, 5033, 4706, 4653, 3602, 191, 3137, 4624, 5283, 2404, 3137, 3945, 3955, 4951, 3592, 3759, 4546, 798]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2367,"[2427, 3953, 4687, 2027, 4384, 1200, 1423, 4878, 4395, 40, 3660, 4624, 5283, 4355, 4262, 3472, 3182, 2461, 3332, 3135, 3602, 191]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2368,"[3882, 1423, 40, 1830, 3435, 2595, 1930, 4216, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3521, 5156, 3078, 2796, 3149, 1306, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2369,"[2337, 2414, 1642, 3437, 2427, 3954, 4687, 4845, 4726, 5031, 4774, 3359, 4843, 4263, 5347, 5032, 3078, 2796, 4089, 2464, 5088, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2370,"[2427, 3209, 3953, 4687, 0, 4387, 2027, 772, 40, 1200, 1642, 2669, 3817, 1312, 2189, 3135, 3602, 191, 3124, 1949, 2050]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2371,"[2427, 4845, 4726, 3784, 4878, 774, 1231, 180, 772, 2513, 4259, 2039, 1830, 4845, 4726, 4760, 1550, 3654, 3137, 4481, 3938, 4541, 2706, 1830, 3135, 3602, 191]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2372,"[2427, 3954, 4687, 3752, 3210, 4726, 4841, 3151, 4730, 4774, 5334, 4628, 4626, 772, 40, 2411, 2706, 4628, 2427, 1633, 2456, 4628, 2427, 3584, 5273, 322, 4628, 3149, 2464, 3711, 3737, 2616, 3603]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2373,"[2427, 3954, 4687, 3210, 4845, 4726, 3752, 2034, 3537, 0, 4365, 0, 523, 47, 3203, 3137, 4624, 5283, 3463, 3535, 4661, 3334, 2049, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2374,"[2427, 3953, 4687, 2998, 3290, 2464, 2874, 3149, 1306, 2544, 3135, 3602, 191]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
2375,"[2427, 3954, 4687, 3324, 4384, 2027, 1633, 2456, 2781, 772, 4878, 1200, 40, 3642, 1200, 1659, 2435, 4234, 2542, 1030, 3513, 3135, 3602, 191, 4546, 791, 3361, 4551, 3143, 2711, 325]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2376,"[3530, 4863, 1396, 3436, 1200, 40, 4104, 2427, 3209, 3954, 4687, 5031, 4774, 3078, 2796, 4089, 2464, 5071, 3149, 322, 2560, 3135, 3602, 191, 3324, 2580]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2377,"[4937, 4863, 1396, 3412, 1597, 1541, 40, 3800, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 4089, 2464, 5194, 3078, 2796, 3149, 183, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2378,"[2427, 3209, 3954, 4687, 4939, 2763, 4878, 1423, 40, 3586, 2759, 3324, 4845, 4726, 322, 2544, 3149, 4546, 3759, 791, 3602, 191, 3137, 4546, 4939, 3472, 2622]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2379,"[2427, 3954, 4687, 3596, 1672, 322, 4797, 3149, 3210, 3950, 2427, 4726, 3210, 5339, 3360, 2706, 4760, 2565, 4713, 2474, 3655, 3135, 3602, 191, 3137, 4546, 1916, 3654, 4546, 134, 797, 3143, 4320, 118, 804]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2380,"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 4024, 3210, 3215, 2706, 1541, 5253, 3035, 1423, 4628, 3759, 4624, 5283, 791, 4781, 5327, 3137, 4624, 5283, 4428, 1908]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2381,"[3587, 2978, 4841, 3151, 2568, 2978, 5026, 2565, 4713, 2701, 4449, 1090, 4130, 3149, 52, 2560, 3660, 4546, 2837, 4671, 2868, 2780, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2382,"[2427, 3209, 3953, 4687, 3888, 1340, 40, 781, 180, 772, 1642, 322, 4797, 3149, 3137, 4546, 2642, 4717, 3448, 4307, 1884, 4264, 3759, 4624, 5283, 795, 3135, 3602, 191]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2383,"[4937, 4943, 1642, 3435, 1423, 1340, 40, 4214, 3983, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3078, 2796, 4089, 2464, 5155, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2384,"[2427, 3209, 3954, 4687, 2217, 0, 2433, 3324, 4305, 1340, 40, 180, 1423, 1603, 3087, 3411, 754, 1311, 3137, 4546, 1949, 2050, 4525, 4304, 3759, 4546, 797, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2385,"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 4529, 3908, 4626, 180, 2706, 1830, 3215, 180, 772, 3215, 4773, 5030, 3215, 1360]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2386,"[4937, 4943, 1396, 3412, 1597, 1541, 40, 4265, 2427, 3953, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3078, 2796, 3521, 5199, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2387,"[2427, 3209, 3954, 4687, 2137, 0, 2433, 3324, 4387, 2027, 1340, 40, 180, 1423, 1642, 2666, 754, 1311, 3137, 4546, 1949, 2050, 4525, 4304, 3759, 4546, 797, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2388,"[2427, 3954, 4687, 4530, 1306, 4628, 3149, 4989, 3602, 191, 3660, 4624, 5283, 2488, 3605]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2389,"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 4024, 4626, 1597, 40, 2706, 1642, 1136, 1659, 2435, 4449, 2484, 4111, 1801, 3759, 4624, 5283, 791, 4781, 5327, 3137, 4624, 5283, 4428, 1908]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2390,"[2427, 3954, 4687, 4628, 4018, 1898, 4845, 4726, 4841, 3151, 4730, 4774, 5324, 4628, 2076, 4626, 40, 2411, 2706, 4628, 2427, 1830, 4628, 2427, 3584, 4798, 322, 4628, 3149, 2464, 3911, 3737, 2616, 3603]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2391,"[2715, 2577, 5288, 4809, 3602, 191, 2711, 180, 3408, 157, 2427, 4646, 4841, 3151, 5324, 4628, 3799, 2902, 1884, 4395, 772, 176, 3215, 4773, 180, 1134, 2711, 4760, 3953, 4687, 3143, 4631, 2715, 322, 804, 3660, 4624, 5283, 4677, 3201, 4264, 1884, 3475]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2392,"[2427, 3209, 3954, 4687, 4525, 4539, 3343, 1840, 40, 3083, 1360, 1830, 2464, 3959, 3737, 791, 3737, 3345, 1908, 3344, 3149, 322, 4628]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2393,"[3509, 2978, 4702, 2081, 248, 2433, 3324, 3778, 3488, 1597, 1423, 5244, 434, 2456, 3817, 1527, 3137, 4546, 1949, 2050, 4525, 4304, 3759, 4546, 797, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2394,"[2427, 3755, 2565, 4380, 4449, 4395, 0, 523, 2475, 3830, 4436, 1005, 40, 182, 5333, 3035, 2073, 3141, 2419, 3210, 3737, 4380, 3301, 3174, 2002, 81, 3123, 1237, 142, 801, 3135, 3602, 191]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2395,"[2427, 3209, 3954, 4687, 4845, 4726, 4392, 3145, 3971, 4082, 4878, 180, 180, 1520, 3137, 4624, 5283, 2465, 2051]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2396,"[2427, 3462, 2711, 4760, 5288, 4809]",[0 0 0 0 0 0]
2397,"[2427, 3209, 3954, 4687, 4845, 4726, 3308, 3215, 5031, 4774, 2711, 4760, 5288, 4809, 2416, 2337, 4395, 1340, 40, 1642, 180, 772, 872, 322, 4628, 4794, 3135, 3602, 191, 3137, 4624, 5283, 3072, 4393]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2398,"[2427, 3954, 4687, 3324, 2337, 2414, 435, 2456, 2781, 1423, 4878, 180, 3135, 3602, 191, 4546, 797, 3361, 4546, 456, 3143, 2711, 153]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2399,"[2427, 3209, 2711, 4760, 3954, 4687, 2711, 5341, 3209, 5033, 4706, 4760, 3954, 4687, 5288, 4809, 3135, 3602, 191]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
2400,"[4937, 3983, 4943, 1830, 180, 2522, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3078, 2796, 3521, 4925, 3149, 180, 2560, 3135, 3602, 191]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2401,"[2427, 3209, 3954, 4687, 17, 2034, 1423, 40, 1642, 2664, 3817, 1312, 2195, 3135, 3602, 191, 3124, 1949, 2050, 4525, 4264, 1884]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2402,"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 2588, 3752, 4626, 183, 40, 2706, 1226, 772, 3642, 1200, 1659, 2436, 4463, 1541, 1120, 435, 3759, 4624, 5283, 791, 4781, 5327]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2403,"[2427, 3954, 4687, 3210, 4845, 4726, 4878, 772, 40, 2027, 4384, 4383, 3470, 3317, 784, 3137, 4624, 5283, 3885, 3304, 1923, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2404,"[2427, 3209, 3954, 4687, 4845, 4726, 3451, 4945, 3100, 1818, 2456, 4878, 180, 2781, 1340, 971, 4628, 3149, 3137, 4546, 2337, 3135, 3602, 191, 3759, 4624, 5283, 791]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
2405,"[2427, 3209, 3954, 4687, 4506, 4525, 4541, 3647, 3647, 1340, 40, 572, 4259, 1949, 180, 772, 1642, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2406,"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 4024, 3210, 3215, 434, 5244, 507, 3759, 4624, 5283, 791, 4781, 5327]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2407,"[2427, 3209, 3954, 4687, 2221, 2433, 3324, 4305, 4945, 772, 40, 1200, 1603, 3090, 3411, 3817, 1312, 3817, 353, 3137, 4546, 1949, 2050, 4525, 4304, 3759, 4546, 797, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2408,"[3487, 0, 4384, 2031, 384, 3439, 2427, 3209, 3954, 4687, 5031, 4774, 3078, 2796, 4089, 2464, 5056, 3149, 322, 2560, 3135, 3602, 191, 3324, 2580]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2409,"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 2589, 4626, 1423, 40, 2706, 1642, 3215, 1200, 1659, 3215, 4644, 2983, 5030, 3215, 572, 3759, 4624, 5283, 791, 4781, 5327, 3137, 4624, 5283, 4428, 1908]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2410,"[2427, 3209, 3954, 4687, 4540, 4530, 3169, 1341, 1830, 1153, 3324, 2571, 3586, 5012, 1306, 2544, 3149, 3602, 191, 4624, 5283, 3759, 793, 3137, 4546, 2488]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2411,"[4937, 4863, 1642, 1340, 40, 3839, 4086, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3521, 5207, 3078, 2796, 3149, 971, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2412,"[2427, 3954, 4687, 3324, 4024, 1390, 2456, 2781, 40, 1423, 4878, 1597, 40, 3642, 180, 772, 2435, 4650, 183, 3513, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2413,"[2799, 2033, 1642, 3436, 1200, 40, 4103, 4086, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 4730, 4774, 3521, 5046, 3078, 2796, 3149, 183, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2414,"[2427, 3209, 3954, 4687, 3210, 4726, 2711, 4760, 5288, 4809, 744, 2327, 2802, 40, 1200, 1659, 4180, 1642, 2083, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2415,"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 2337, 2414, 2564, 4714, 2981, 4845, 4726, 386, 3654, 4626, 40, 2706, 1642, 3215, 180, 772, 3215, 4773, 5030, 3215, 1041, 3759, 4624, 5283, 791, 4781, 5327, 3137, 4624, 5283, 4428, 1908]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2416,"[2761, 2807, 3013, 5230, 2052, 281, 772, 40, 2584, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 4730, 4774, 3078, 2796, 4089, 2464, 4139, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2417,"[2761, 2807, 3013, 5230, 2052, 281, 772, 40, 2584, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 4139, 3149, 322, 2560, 3135, 3602, 191, 3324, 2580]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2418,"[4937, 4943, 457, 772, 40, 3722, 3643, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5147, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2419,"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 4501, 4626, 1597, 2706, 1556, 3215, 180, 772, 3215, 4644, 2983, 5030, 3215, 330, 3759, 4624, 5283, 791, 4781, 5327, 3137, 4624, 5283, 4428, 1908]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2420,"[2427, 3954, 4687, 2433, 3324, 3461, 3537, 1894, 4539, 1306, 4628, 3149, 3586, 3135, 4434, 3124, 2488, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2421,"[4937, 2525, 40, 180, 1520, 3719, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5148, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2422,"[2427, 3209, 3954, 4687, 3425, 2433, 3324, 4075, 2902, 5036, 772, 40, 1200, 1809, 1173, 3411, 3896, 3137, 4546, 1949, 2050, 4525, 4304, 3759, 4546, 793, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2423,"[2427, 3954, 4687, 3210, 4726, 4845, 3659, 2712, 4801, 2433, 3324, 2616, 4384, 2612, 322, 4628, 3149, 2464, 4410, 3737, 2616, 3603]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2424,"[4095, 2033, 1556, 3412, 1423, 1597, 40, 2065, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5131, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2425,"[2427, 3209, 3954, 4687, 2210, 2433, 3324, 4075, 754, 1311, 3137, 4546, 1949, 2050, 4525, 4304, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2426,"[2715, 2577, 2574, 5343, 3403, 4683, 5035, 2433, 3324, 4098, 4732, 1946, 4539, 4732, 2856, 2621, 1522, 3586, 4453, 659, 1541, 2409, 3149, 3137, 4546, 2488, 3602, 191]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2427,"[2715, 2577, 2417, 2711, 4760, 3657, 3204, 2427, 3209, 3954, 4687, 4845, 4726, 5031, 4774, 0, 4384, 2027, 1633, 2456, 2781, 180, 1423, 4878, 1340, 40, 3642, 702, 3513, 3135, 3602, 191, 3660, 4624, 5283, 4428, 1908, 3586, 1690]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2428,"[2427, 3954, 4687, 4722, 3210, 4726, 2328, 1541, 40, 1662, 2456, 180, 3215, 1200, 1659, 4147, 322, 3513, 1931, 1611]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2429,"[2427, 3209, 3954, 4687, 2327, 2804, 77, 1659, 4165, 1642, 3361, 685, 3759, 4546, 793, 3061, 803, 3660, 4546, 3893, 4525, 3135, 3602, 191]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2430,"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 4024, 4626, 183, 40, 2706, 869, 772, 4516, 3644, 523, 513, 435, 4462, 3759, 4624, 5283, 791, 4781, 5327, 3137, 4624, 5283, 4428, 1908]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2431,"[2427, 3209, 3954, 4687, 4845, 4726, 3308, 3215, 5031, 4774, 2711, 4760, 5288, 4809, 2416, 2337, 4395, 1340, 40, 1642, 180, 772, 872, 322, 4628, 4794, 3135, 3602, 191, 3759, 4624, 5283, 797, 3137, 4624, 5283, 4354, 4393, 2461, 3332]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2432,"[4937, 3983, 4539, 1052, 1603, 1201, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3078, 2796, 3521, 4919, 3135, 3602, 191]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
