descVec,wordIdVec
"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 4384, 4626, 1200, 40, 2706, 361, 3210, 3215, 3759, 4624, 5283, 791, 4781, 5327, 3137, 4624, 5283, 4428, 1908]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4528, 3054, 1538, 1505, 5032, 3309, 2569, 3585, 4845, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5052, 3149, 971, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 4525, 4539, 4501, 1423, 3113, 1406, 1420, 2464, 4487, 3737, 797, 3737, 3345, 1908, 3344, 3149, 322, 4628]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 4845, 4726, 4841, 3151, 2069, 4702, 3952, 3928, 3579, 3649, 4878, 1201, 3928, 4945, 3137, 4624, 5283, 4306, 2022, 2486, 3134, 4146, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 0, 4305, 4945, 1340, 40, 1603, 3089, 3817, 1312, 2219, 3135, 3602, 191, 3124, 1949, 2050, 4525, 4264, 1884]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 2192, 0, 2433, 3324, 2591, 1541, 40, 40, 1597, 1396, 2663, 3817, 1312, 3137, 4546, 1949, 2050, 4525, 4304, 3759, 4546, 797, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4937, 4863, 1396, 3412, 1597, 1541, 40, 3800, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5194, 3149, 971, 2560, 3135, 3602, 191, 3324, 2580]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 0, 2337, 2414, 1423, 40, 180, 1423, 1642, 3087, 3817, 1000, 1964]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 4845, 4726, 4392, 3145, 2069, 4702, 3952, 180, 1520, 2416, 4878, 1340, 40, 32, 3137, 4624, 5283, 2465, 3176, 2716, 2470, 2600, 2854, 2716, 2318, 3334, 2051, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 0, 2591, 2034, 180, 1340, 1642, 2671, 3817, 1312, 2202, 3135, 3602, 191, 3124, 1949, 2050]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 3324, 4024, 1390, 2456, 2781, 40, 1423, 4878, 1597, 40, 3642, 180, 772, 2435, 4650, 183, 3513, 3135, 3602, 191, 4546, 793, 3361, 4561, 3143, 2711, 145]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 4525, 4539, 4384, 772, 40, 2662, 1041, 1642, 2464, 1701, 3737, 791, 3737, 4428, 1884, 2902, 2007, 3149, 322, 4628]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 3324, 4384, 2027, 1633, 2456, 2781, 1340, 4878, 180, 3642, 180, 772, 2435, 4650, 1316, 3135, 3602, 191, 4546, 793, 3361, 4561, 3143, 2711, 145]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2715, 2577, 5288, 4809, 3602, 191, 2711, 180, 3408, 1687, 2427, 4646, 4841, 3151, 5324, 4628, 3550, 3878, 2711, 4760, 3953, 4687, 3143, 4631, 2715, 149, 803, 3660, 4624, 5283, 4677, 3201, 4264, 1884, 3475]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 4845, 4726, 4841, 3151, 3928, 3579, 3649, 4878, 1542, 3928, 4866, 3660, 4624, 5283, 4306, 2022, 2485, 3134, 4146, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 2069, 4702, 3952, 3210, 4845, 4726, 2034, 4008, 3537, 4878, 2464, 1201, 3137, 4624, 5283, 3463, 3535, 4661, 3334, 2049, 3135, 3595, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 2433, 3324, 4530, 4732, 3169, 3540, 3586, 4453, 4999, 1306, 4628, 3149, 3137, 4546, 2488, 3602, 191]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 0, 4305, 4142, 4865, 1200, 40, 772, 1603, 3090, 3411, 3817, 1312, 2207]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 4506, 4525, 4541, 3908, 3646, 772, 40, 1041, 4259, 1949, 180, 772, 1642, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 2433, 3324, 4531, 3169, 3537, 4024, 3586, 4453, 5012, 1306, 4628, 3149, 3124, 2488, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[3530, 4943, 1603, 3437, 1423, 40, 3500, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5082, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 0, 4079, 772, 40, 1200, 1642, 3114, 3411, 3817, 1312, 2252]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3953, 4687, 2998, 3290, 2464, 2870, 3149, 1306, 2544, 3135, 3602, 191]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4937, 3983, 4539, 1309, 1830, 40, 4943, 2427, 3209, 3954, 4687, 5031, 4774, 3078, 2796, 4089, 2464, 4926, 3149, 1306, 2560, 3135, 3602, 191, 3324, 2580]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 4539, 4720, 1340, 0, 40, 1642, 1146, 0, 1217, 3586, 1749, 1549, 2544, 3149, 3602, 191, 4624, 5283, 3759, 793, 3137, 4546, 2488]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 4845, 4726, 2337, 2414, 1633, 2456, 2781, 1200, 1423, 4878, 772, 40, 3642, 180, 772, 2435, 4650, 1030, 3513, 3135, 3602, 191, 4546, 3759, 800, 3390, 3143, 4631, 2715, 100, 806]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 3425, 2433, 3324, 4075, 2902, 5036, 772, 40, 1200, 1809, 1173, 3411, 3896, 3137, 4546, 1949, 2050, 4525, 4304, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 0, 2591, 2034, 1200, 40, 772, 1642, 2669, 3817, 1312, 2199, 3135, 3602, 191, 3124, 1949, 2050, 4525, 4264, 1884]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 3210, 4726, 3752, 5334, 4628, 2616, 3752, 2608, 322, 4628, 3149, 2464, 3704, 3737, 2616, 3603]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 2337, 2414, 2564, 4714, 2981, 4845, 4726, 386, 3654, 4626, 180, 2706, 1642, 3215, 180, 772, 3215, 4773, 5030, 3215, 1231, 3759, 4624, 5283, 791, 4781, 5327]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4095, 2033, 1556, 1597, 40, 2584, 2064, 4915, 2427, 3954, 4687, 4841, 3151, 5334, 4628, 3210, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 1783, 3149, 1306, 2560, 3135, 3602, 191, 3324, 2580]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2715, 2577, 2417, 2711, 4760, 3657, 3204, 2427, 4845, 4726, 5031, 4784, 0, 4529, 3908, 523, 3513, 1633, 2456, 3135, 3602, 191, 3660, 4624, 5283, 4428, 1908, 3586, 298]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2337, 3978, 4515, 1642, 3437, 1423, 2427, 3954, 4687, 4845, 4726, 5031, 4774, 3359, 4843, 4263, 5347, 5032, 3078, 2796, 4089, 2464, 5086, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 3324, 4529, 3908, 2781, 180, 4878, 1423, 40, 3642, 180, 772, 2435, 4650, 671, 1642, 3135, 3602, 191, 4546, 793, 3361, 4561, 3143, 2711, 138]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 2588, 3752, 3535, 1633, 2456, 2781, 1340, 4878, 180, 3642, 1200, 1659, 2435, 4234, 2539, 971, 3513, 3135, 3602, 191, 4546, 3759, 800, 3396, 3143, 4631, 2715, 118, 806]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 4525, 4539, 4024, 40, 3083, 1231, 1642, 2464, 1483, 3737, 791, 3737, 4428, 1884, 2902, 2007, 3149, 322, 4628]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 3596, 866, 3324, 4845, 4726, 2423, 3309, 3908, 322, 4628, 3149, 3137, 4624, 5283, 3450, 3174, 3663, 3135, 3602, 191, 4624, 5283, 3760, 793]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2795, 2808, 3016, 1830, 3437, 772, 40, 4351, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 4730, 4774, 3078, 2796, 3521, 5101, 3149, 702, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2795, 3016, 1396, 3435, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 4730, 4774, 3078, 2796, 4089, 2464, 5144, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 2224, 2433, 3324, 4305, 4945, 772, 1423, 1603, 3101, 3411, 3817, 1312, 3137, 4546, 1949, 2050, 4525, 4304, 3759, 4546, 797, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4095, 1362, 1026, 180, 1093, 4213, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 4730, 4774, 4089, 2464, 5120, 3078, 2796, 3149, 183, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2715, 2577, 5288, 4809, 3602, 191, 2711, 180, 3408, 3612, 2427, 4841, 3151, 5324, 4628, 3649, 2711, 4760, 3953, 4687, 3143, 4631, 2715, 91, 806, 3660, 4624, 5283, 4677, 3201, 4264, 1884, 3475]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4937, 4943, 1642, 3439, 180, 2489, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5177, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 3324, 2588, 3752, 4878, 183, 40, 1205, 2456, 772, 3642, 180, 772, 2436, 4463, 1541, 781, 3513, 458, 3135, 3602, 191, 4546, 797, 3361, 4591, 3143, 2711, 146]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 2221, 2433, 3324, 4305, 40, 1200, 1423, 772, 40, 1200, 1603, 3090, 3411, 3817, 1312, 3137, 4546, 1949, 2050, 4525, 4304, 3759, 4546, 797, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 0, 2591, 2027, 183, 40, 40, 772, 1226, 1155, 3817, 353, 2926, 3135, 3602, 191, 3124, 1949, 2050, 4525, 4264, 1884]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 5031, 4774, 3342, 3752, 1541, 40, 2662, 351, 1642, 2464, 3748, 3737, 800, 3737, 3345, 1908, 3149, 322, 4628, 3011, 1602, 2068]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[5032, 3309, 2569, 3585, 4730, 4774, 3210, 4807, 4700, 2974, 760, 3021, 1427, 3509, 3149, 3137, 4546, 2971, 3472, 3004, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 2416, 1423, 40, 3215, 4773, 0, 3029, 3135, 3602, 191]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 4525, 4539, 4529, 3534, 180, 3083, 1360, 1830, 2464, 568, 3737, 791, 3737, 4428, 1884, 2902, 2007, 3149, 322, 4628]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 4720, 4720, 4626, 774, 2706, 1642, 3215, 2550, 3324, 4845, 4726, 3586, 1760, 1549, 4628, 3149, 3602, 191, 4624, 5283, 3759, 800, 3137, 4546, 2488]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2079, 2427, 3953, 4687, 2564, 3215, 3752, 3535, 1541, 40, 4878, 4395, 3135, 3602, 191, 3586, 3052, 3660, 4624, 5283, 4428, 1884, 2902, 4626, 3361, 544, 4546, 118, 797, 3061, 118, 804, 2712, 2069, 4702, 3952]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 3210, 4845, 4726, 1200, 40, 2027, 2052, 4384, 5228, 783, 5295, 3137, 4624, 5283, 1933, 3305, 4792, 3493, 2461, 3605, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 2679, 371, 1659, 40, 4384, 4266, 3602, 191, 3762, 5349, 5345, 3137, 4546, 4141, 3644]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[3403, 4683, 5035, 3828, 3529, 4022, 519, 3135, 3602, 191, 3737, 3944, 3759, 4546, 795, 4626, 3011, 1553, 2068]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4937, 3983, 4539, 1052, 1603, 1201, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3521, 4920, 3078, 2796, 3149, 1306, 2560, 3135, 3602, 191]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 4501, 4626, 1340, 2706, 1419, 2456, 3215, 180, 772, 3215, 4644, 2983, 5030, 3215, 1406]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 2909, 0, 2433, 3324, 4502, 4499, 4325, 1423, 1597, 1420, 3107, 3411, 3330, 3137, 4546, 1949, 2050, 4525, 4304, 3759, 4546, 797, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2795, 3016, 1396, 3435, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 4730, 4774, 3078, 2796, 4089, 2464, 5144, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 4529, 1840, 4626, 40, 2706, 1830, 3215, 180, 772, 3215, 4773, 5030, 3215, 1360, 3759, 4624, 5283, 791, 4781, 5327, 3137, 4624, 5283, 4428, 1908]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 4646, 4845, 3659, 5334, 4628, 2711, 4760, 5288, 4809, 4336, 2416, 40, 3090, 1642, 3149, 322, 2544, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[3509, 2978, 4702, 2081, 0, 4079, 3488, 1597, 1533, 3817, 1527, 241, 3135, 3602, 191, 3124, 1949, 2050]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4514, 4501, 1420, 180, 4900, 2427, 3954, 4687, 3210, 4726, 5031, 4774, 2075, 4704, 3210, 3038, 3078, 2796, 4089, 2464, 3443, 3149, 322, 2560, 3135, 3602, 191]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4937, 4212, 4863, 1200, 40, 1396, 3436, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3521, 5220, 3078, 2796, 3149, 183, 2560, 3135, 3602, 191]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 4268, 4384, 4878, 40, 1642, 4235, 1231, 344, 3149, 3135, 3602, 191, 3137, 4939, 3472, 0, 3449, 4624, 5283]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 2711, 4760, 5288, 4809, 2329, 772, 40, 180, 772, 4167, 2584, 1642, 2059, 3322, 1048, 1068, 3737, 797, 3061, 804, 3660, 4546, 3894]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 3210, 4726, 2711, 4760, 5288, 4826, 2482, 1541, 40, 1200, 1659, 4153, 2584, 1556, 2083, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 2711, 4760, 5288, 4809, 3779, 40, 180, 772, 4190, 1830, 3322, 1255, 1263, 3737, 797, 3061, 804, 3660, 4546, 3894]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[3403, 5328, 4778, 4683, 5035, 4255, 4940, 4453, 1597, 1423, 5244, 507, 1583, 3149, 3135, 3602, 191, 3137, 4939, 3472, 0, 3449, 4624, 5283]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 5031, 4774, 3343, 1840, 772, 40, 3083, 1041, 1642, 2464, 3963, 3737, 800, 3737, 3345, 1908, 3344, 3149, 322, 4628, 3011, 1387, 2067]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 4027, 1306, 4797, 3149, 2990, 3602, 191, 3759, 4624, 5283, 793, 3660, 4624, 5283, 2488]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 3324, 4529, 1840, 2781, 180, 4878, 1423, 40, 3642, 180, 772, 2435, 4650, 671, 1642, 3135, 3602, 191, 4546, 797, 3361, 4586, 3143, 2711, 97]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 4845, 4726, 3779, 40, 180, 772, 4190, 1830, 1931, 699]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 0, 2337, 2414, 40, 1642, 3094, 3817, 1000, 1969]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 3779, 180, 180, 772, 4190, 1830, 3361, 842, 3759, 4546, 793, 3061, 803, 3660, 4546, 3893, 4525, 3135, 3602, 191]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 4501, 4626, 180, 2706, 761, 2456, 3215, 180, 772, 3215, 4644, 2983, 5030, 3215, 1360, 3759, 4624, 5283, 791, 4781, 5327, 3137, 4624, 5283, 4428, 1908]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 2258, 2433, 3324, 4079, 1340, 40, 180, 1423, 1830, 1178, 2545, 3137, 4546, 1949, 2050, 4525, 4304, 3759, 4546, 793, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 2711, 4760, 5288, 4809, 2482, 1597, 40, 1200, 1659, 4200, 2584, 1556, 3361, 679, 3061, 803, 3660, 4546, 3894, 4525]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2715, 2577, 2417, 2711, 4760, 3657, 3204, 2427, 3209, 3954, 4687, 4845, 4726, 5031, 4774, 0, 4529, 3908, 523, 3513, 1633, 2456, 3135, 3602, 191, 3660, 4624, 5283, 4428, 1908, 3586, 303]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
