descVec,wordIdVec
"[0, 4940, 4946, 1645, 3442, 183, 3503, 3986, 2430, 3212, 3957, 4690, 5034, 4777, 3081, 2800, 3140, 3201, 3201, 3475, 3007, 4092, 2467, 5176, 3152, 325, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4940, 1]"
"[0, 2430, 3212, 3957, 4690, 1969, 3, 2436, 3327, 2340, 2417, 1203, 43, 1203, 1645, 3820, 1003, 3140, 4549, 1952, 2053, 4528, 4307, 3138, 3605, 194, 1]","[0, 2340, 1]"
"[0, 2430, 3212, 3957, 4690, 3213, 4729, 2714, 4763, 5291, 4812, 1620, 2331, 1343, 43, 1203, 1662, 4168, 1676, 3772, 3138, 3605, 194, 1]","[0, 2331, 1]"
"[0, 4940, 4213, 4866, 1645, 1343, 43, 4107, 4088, 2430, 3212, 3957, 4690, 5034, 4777, 3081, 2800, 3140, 3201, 3201, 2644, 2052, 3179, 2719, 2473, 2603, 4090, 3825, 4314, 3337, 4092, 2467, 5219, 3152, 325, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4940, 4213, 1]"
"[0, 2430, 3212, 3957, 4690, 3213, 4729, 2714, 4763, 5291, 4812, 743, 2330, 2806, 43, 1203, 1662, 4173, 1645, 3138, 3605, 194, 1]","[0, 2330, 1]"
"[0, 4940, 4946, 1645, 3438, 1426, 43, 2875, 2481, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 4733, 4777, 3524, 5192, 3081, 2799, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 4940, 1]"
"[0, 2430, 3212, 3957, 4690, 4760, 1645, 4881, 1203, 43, 775, 43, 3152, 325, 2563, 3138, 5291, 4812, 3605, 194, 1]","[0, 4760, 1]"
"[0, 2430, 3212, 3957, 4690, 4528, 4542, 4532, 3911, 1203, 43, 3086, 1044, 1645, 2467, 305, 3740, 794, 3740, 4431, 1887, 2905, 2010, 3152, 325, 4631, 1]","[0, 4532, 3911, 1]"
"[0, 2430, 3957, 4690, 2714, 4763, 5291, 4812, 3081, 1940, 3140, 4627, 5286, 1941, 4718, 4625, 2436, 3327, 4027, 3589, 1853, 3605, 194, 325, 4800, 3152, 4627, 5286, 3762, 800, 1]","[0, 4100, 1]"
"[0, 2430, 3957, 4690, 4848, 4729, 2340, 2419, 775, 43, 2868, 1366, 3081, 4235, 1645, 4631, 3605, 194, 1]","[0, 2340, 1]"
"[0, 3698, 2430, 3212, 3957, 4690, 68, 1]","[0, 3911, 1]"
"[0, 3742, 1203, 43, 1595, 3439, 4217, 2430, 3957, 4690, 4844, 3154, 3213, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5102, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 3742, 1]"
"[0, 4940, 2528, 183, 1833, 1363, 4743, 2430, 3212, 3957, 4690, 5034, 4777, 3081, 2799, 4092, 2467, 5196, 3152, 325, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4940, 1]"
"[0, 2430, 3957, 4690, 3327, 4532, 1843, 2784, 183, 4881, 1426, 43, 3645, 183, 775, 2438, 4653, 578, 3516, 1636, 2459, 3138, 3605, 194, 1]","[0, 4532, 1]"
"[0, 4542, 325, 187, 2040, 2587, 668, 3741, 3, 2430, 3957, 4690, 3213, 4729, 186, 172, 3, 3196, 1675, 3140, 4627, 5286, 1919, 4236, 3335, 3608, 3138, 3605, 194, 1]","[0, 3755, 1]"
"[0, 2430, 3957, 4690, 2340, 2417, 1203, 43, 4881, 4398, 3138, 3605, 194, 3589, 4175, 3663, 4627, 5286, 4431, 1887, 2905, 4629, 3364, 643, 4549, 137, 803, 3064, 137, 809, 2715, 2072, 4705, 3955, 1]","[0, 2340, 1]"
"[0, 4940, 4946, 1645, 3439, 1203, 43, 4356, 3986, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5162, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 4940, 1]"
"[0, 3656, 3312, 2430, 3957, 4690, 3213, 4848, 4729, 4844, 3154, 4514, 4040, 4881, 775, 43, 2037, 201, 2632, 2714, 4627, 5286, 2430, 4026, 3138, 3605, 194, 1]","[0, 4100, 1]"
"[0, 4622, 2572, 3588, 5288, 254, 2436, 3327, 2044, 757, 1002, 3140, 4549, 1910, 1911, 3138, 3605, 194, 1]","[0, 5231, 1]"
"[0, 2430, 3957, 4690, 3213, 4729, 4027, 4631, 5276, 5337, 186, 43, 422, 325, 2563, 3152, 2436, 3327, 3453, 4544, 4016, 3140, 2435, 4630, 3156, 3453, 3177, 3198, 3138, 3605, 194, 1]","[0, 4100, 1]"
"[0, 2430, 3212, 3957, 4690, 3327, 3213, 4848, 4729, 4629, 895, 2436, 3327, 3453, 4544, 3755, 325, 5333, 3152, 3140, 4627, 5286, 3453, 3177, 3666, 3138, 3605, 194, 4627, 5286, 3762, 796, 1]","[0, 3755, 1]"
"[0, 2430, 3957, 4690, 3327, 4532, 1843, 2784, 183, 1426, 4881, 1343, 43, 3645, 183, 775, 2438, 4653, 949, 1636, 2459, 3138, 3605, 194, 4549, 800, 3364, 4589, 3146, 2714, 100, 1]","[0, 4532, 1]"
"[0, 4098, 2036, 1833, 3439, 1203, 43, 4354, 4918, 2430, 3957, 4690, 4844, 3154, 3213, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5122, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 4098, 1]"
"[0, 2430, 3957, 4690, 4298, 4387, 4881, 1203, 43, 1645, 4238, 1044, 347, 3152, 3138, 3605, 194, 3140, 4942, 3475, 3, 3452, 4627, 5286, 1]","[0, 4387, 1]"
"[0, 2430, 3212, 2714, 4763, 3957, 4690, 3599, 1946, 186, 43, 3, 3524, 1575, 3140, 4549, 1944, 3138, 3605, 194, 1]","[0, 1946, 1]"
"[0, 2430, 3957, 4690, 3327, 4532, 3532, 3881, 2784, 775, 4881, 1203, 43, 3645, 183, 775, 2438, 4653, 1208, 3516, 1636, 2459, 3138, 3605, 194, 1]","[0, 4532, 1]"
"[0, 2430, 3957, 4690, 3327, 4387, 2030, 1636, 2459, 2784, 1203, 1426, 4881, 43, 3645, 183, 775, 2438, 4653, 1318, 3516, 3138, 3605, 194, 4549, 800, 3412, 4593, 3146, 2714, 142, 1]","[0, 4387, 1]"
"[0, 5035, 3312, 2572, 3588, 4733, 4777, 3213, 4810, 4703, 2976, 209, 186, 3512, 3152, 2969, 3140, 4549, 2974, 3475, 3007, 3138, 3605, 194, 1]","[0, 2975, 1]"
"[0, 2430, 3956, 4690, 4848, 4729, 3890, 775, 43, 1007, 183, 775, 1645, 325, 4800, 3152, 2467, 3288, 3140, 4549, 2645, 4720, 3451, 4310, 1887, 4267, 3762, 4627, 5286, 801, 3138, 3605, 194, 1]","[0, 3890, 1]"
"[0, 2430, 3212, 3957, 4690, 4733, 4777, 3, 4848, 4729, 3511, 4512, 4528, 3646, 4542, 2698, 4869, 2579, 4629, 1344, 5247, 1637, 3516, 325, 2412, 3152, 3127, 3487, 2779, 4526, 4135, 3335, 5352, 5348, 3138, 3605, 194, 1]","[0, 1]"
"[0, 2430, 3212, 3957, 4690, 3213, 4729, 2714, 4763, 5291, 4812, 742, 2330, 2807, 43, 1203, 1662, 4168, 1645, 3138, 3605, 194, 1]","[0, 2330, 1]"
"[0, 2430, 3957, 4690, 3327, 2340, 2417, 1636, 2459, 2784, 1203, 4881, 1203, 43, 3645, 183, 775, 2438, 4653, 1033, 3516, 3138, 3605, 194, 1]","[0, 2340, 1]"
"[0, 2430, 3212, 3957, 4690, 2714, 4763, 5291, 4812, 2332, 775, 43, 1203, 1662, 3233, 2587, 1833, 2062, 3663, 4549, 3897, 4528, 3138, 3605, 194, 1]","[0, 2332, 1]"
"[0, 3533, 183, 1307, 4901, 1606, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 4733, 4777, 3524, 5087, 3081, 2799, 3152, 186, 2563, 3138, 3605, 194, 1]","[0, 3533, 1]"
"[0, 2430, 3212, 3957, 4690, 2260, 2436, 3327, 4082, 1343, 43, 183, 1426, 1833, 1178, 3140, 4549, 1952, 2053, 4528, 4307, 3762, 4549, 796, 3138, 3605, 194, 1]","[0, 4082, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3605, 194, 3664, 3081, 4027, 4629, 1600, 43, 2709, 1399, 3218, 1203, 1662, 3218, 4647, 2986, 5033, 3218, 354, 1]","[0, 4100, 1]"
"[0, 2430, 3957, 4697, 2582, 775, 43, 4119, 2507, 3605, 194, 3765, 5352, 5348, 3140, 4549, 4144, 3647, 1]","[0, 4116, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3605, 194, 3664, 3081, 2340, 2417, 2567, 4717, 2984, 4848, 4729, 389, 3657, 4629, 1203, 43, 2709, 1645, 3218, 183, 775, 3218, 4776, 5033, 3218, 1044, 1]","[0, 2340, 1]"
"[0, 4098, 2036, 1544, 43, 1833, 2348, 2430, 3957, 4690, 4844, 3154, 3213, 4729, 5034, 4777, 3524, 5144, 3081, 2799, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 4098, 1]"
"[0, 2430, 3212, 3957, 4690, 3213, 4729, 2714, 4763, 5291, 4812, 1622, 2331, 1343, 43, 1203, 1662, 4173, 2587, 1676, 3772, 3138, 3605, 194, 1]","[0, 2331, 1]"
"[0, 2430, 4848, 4729, 2419, 2340, 4629, 1343, 43, 2709, 1645, 5033, 3218, 875, 3218, 183, 775, 3218, 4776, 2467, 2379, 2714, 4763, 3957, 4690, 5291, 4812, 5334, 5339, 4733, 4777, 3605, 194, 3152, 325, 5037, 3127, 2619, 25, 1]","[0, 2340, 1]"
"[0, 2430, 3957, 4690, 4848, 4729, 4844, 3154, 2072, 4705, 3955, 3931, 3582, 1929, 3652, 3986, 4881, 777, 3931, 3986, 4948, 3140, 4627, 5286, 4309, 2025, 2489, 3137, 4149, 3138, 3605, 194, 1]","[0, 3652, 1]"
"[0, 2430, 3212, 3957, 4690, 3755, 2591, 3538, 1636, 2459, 2784, 183, 4881, 1426, 43, 3645, 1203, 1662, 2438, 4237, 2542, 526, 3516, 3138, 3605, 194, 4629, 3364, 4549, 626, 3146, 4634, 2718, 1203, 809, 1]","[0, 2591, 1]"
"[0, 4940, 4866, 1645, 1343, 43, 3839, 4089, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5210, 3152, 974, 2563, 3138, 3605, 194, 1]","[0, 4940, 1]"
"[0, 2430, 3212, 2714, 4763, 3957, 4690, 3599, 4012, 1544, 43, 3, 3524, 1888, 3140, 4549, 1944, 3138, 3605, 194, 1]","[0, 4012, 1]"
"[0, 2430, 3212, 3957, 4690, 4030, 4629, 775, 3327, 4848, 4729, 3589, 2451, 1309, 2547, 3152, 3605, 194, 4627, 5286, 3762, 800, 3140, 4549, 2491, 1]","[0, 4030, 1]"
"[0, 4940, 2528, 43, 1363, 4743, 3068, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5183, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 4940, 1]"
"[0, 3742, 1203, 43, 1595, 3439, 4217, 2430, 3957, 4690, 4844, 3154, 3213, 4729, 4733, 4777, 3081, 2799, 3524, 5102, 3138, 3605, 194, 1]","[0, 3742, 1]"
"[0, 2430, 3212, 3957, 4690, 3213, 4729, 2714, 4763, 5291, 4842, 2332, 775, 43, 1203, 1802, 2587, 1833, 3138, 3605, 194, 1]","[0, 2332, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3605, 194, 3664, 3081, 4532, 4214, 4629, 1426, 43, 2709, 1645, 3218, 1203, 1662, 3218, 4647, 2986, 5033, 3218, 354, 3762, 4627, 5286, 794, 4784, 5330, 3140, 4627, 5286, 4431, 1911, 1]","[0, 4532, 4214, 1]"
"[0, 2430, 3212, 3957, 3217, 4777, 4690, 3311, 3218, 4013, 4542, 3559, 1092, 2579, 1326, 194, 2412, 3152, 3140, 4627, 5286, 895, 2393, 3475, 2464, 3335, 3762, 4627, 5286, 803, 2714, 4763, 5291, 4812, 3138, 3605, 194, 1]","[0, 4013, 1]"
"[0, 2430, 3212, 3957, 4690, 4848, 4729, 5034, 4777, 2714, 4763, 5291, 4812, 2419, 2340, 4398, 1426, 43, 1645, 183, 775, 516, 325, 4631, 4797, 3138, 3605, 194, 3140, 4627, 5286, 3075, 4396, 1]","[0, 2340, 1]"
"[0, 2430, 5291, 4812, 2696, 5338, 3256, 575, 3327, 1427, 2709, 1606, 3740, 55, 794, 3126, 325, 804, 1]","[0, 2696, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3346, 3911, 1343, 43, 3086, 949, 1645, 2467, 3908, 3138, 3605, 194, 3740, 800, 3740, 3348, 1911, 3347, 3152, 325, 4631, 3014, 710, 2071, 1]","[0, 3346, 1]"
"[0, 4940, 4946, 1645, 3440, 775, 43, 3300, 2430, 3212, 3957, 4690, 5034, 4777, 3081, 2799, 4092, 2467, 5172, 3152, 325, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4940, 1]"
"[0, 4940, 3986, 4542, 1055, 1606, 777, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 4924, 3152, 1309, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4940, 3986, 1]"
"[0, 2430, 3957, 4690, 3213, 4848, 4729, 1343, 43, 2030, 4387, 4382, 439, 5298, 3140, 4627, 5286, 1936, 3308, 4795, 3496, 2464, 3608, 3605, 194, 1]","[0, 2030, 4387, 1]"
"[0, 2430, 3956, 4690, 2331, 1343, 43, 1203, 1662, 4173, 2587, 1676, 3364, 317, 3064, 145, 805, 3663, 4549, 3897, 4528, 3138, 3605, 194, 1]","[0, 2331, 1]"
"[0, 2430, 3212, 3957, 4690, 4532, 1843, 2784, 183, 1426, 4881, 1343, 43, 3645, 183, 775, 2438, 4653, 921, 3516, 1636, 2459, 3138, 3605, 194, 4549, 3762, 803, 3371, 3146, 4634, 2718, 94, 807, 1]","[0, 4532, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3605, 194, 3664, 3081, 4532, 1843, 4629, 183, 2709, 1833, 3218, 183, 775, 3218, 4776, 3593, 4647, 2986, 5033, 3218, 1363, 3762, 4627, 5286, 794, 4784, 5330, 1]","[0, 4532, 1]"
"[0, 4517, 4504, 1423, 1343, 4905, 2430, 3957, 4690, 3213, 4729, 4733, 4777, 2078, 4707, 3213, 3041, 3081, 2799, 4092, 2467, 3445, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 4504, 1]"
"[0, 2430, 3212, 3957, 4690, 3, 3733, 4948, 43, 1203, 1426, 1833, 3104, 3414, 3820, 1315, 2179, 3138, 3605, 194, 3127, 1952, 2053, 4528, 4267, 1887, 1]","[0, 3733, 1]"
"[0, 4940, 4213, 4866, 1645, 1343, 43, 4107, 4089, 2430, 3212, 3957, 4690, 5034, 4777, 3081, 2799, 4092, 2467, 5219, 3152, 325, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4940, 4213, 1]"
"[0, 2430, 3957, 4690, 2436, 3327, 3464, 3589, 4456, 1778, 1309, 4631, 3152, 3127, 2491, 3605, 194, 1]","[0, 3463, 1]"
"[0, 2430, 3212, 3957, 4690, 1973, 2436, 3327, 2340, 2417, 183, 1426, 1645, 3097, 3820, 1003, 3762, 4549, 796, 3140, 4549, 1952, 2053, 4528, 4307, 3138, 3605, 194, 1]","[0, 2340, 1]"
"[0, 2430, 3957, 4690, 2714, 4763, 3664, 3207, 2430, 3957, 4690, 3213, 4729, 4016, 4631, 2079, 4780, 1426, 43, 1293, 325, 2563, 3152, 2436, 3327, 3453, 4544, 4016, 3140, 2435, 4630, 3156, 3453, 3177, 3198, 3138, 3605, 194, 1]","[0, 4016, 1]"
"[0, 2718, 2580, 2420, 2714, 4763, 3660, 3207, 2430, 4848, 4729, 5034, 4787, 3, 4387, 2030, 1636, 2459, 526, 3516, 3138, 3605, 194, 3663, 4627, 5286, 4431, 1911, 3589, 1697, 1]","[0, 4387, 1]"
"[0, 2430, 3957, 4690, 3213, 4729, 3755, 5337, 4631, 2619, 3755, 2611, 1]","[0, 2611, 1]"
"[0, 4809, 3406, 3957, 4690, 5034, 4777, 4528, 3492, 3350, 3491, 1600, 1508, 5247, 510, 2467, 3344, 3740, 803, 3740, 3348, 1911, 3347, 3014, 1398, 2070, 1]","[0, 3350, 3491, 1]"
"[0, 2430, 3957, 4690, 3327, 4027, 1636, 2459, 2784, 1343, 4881, 183, 3645, 304, 2438, 4653, 1303, 3516, 3138, 3605, 194, 1]","[0, 4100, 1]"
"[0, 2430, 3212, 3957, 4690, 2231, 2436, 3327, 4308, 4948, 1203, 43, 775, 1606, 2672, 3414, 3820, 1315, 3140, 4549, 1952, 2053, 4528, 4307, 3138, 3605, 194, 1]","[0, 4308, 1]"
"[0, 2430, 3212, 3957, 4690, 4848, 4729, 4509, 4528, 4544, 3649, 380, 3649, 775, 43, 1044, 4262, 1952, 183, 775, 1645, 3138, 3605, 194, 1]","[0, 3649, 1]"
"[0, 2430, 3212, 3957, 4690, 4848, 4729, 4772, 1044, 775, 43, 2467, 263, 1548, 113, 4002, 3872, 3081, 4544, 3180, 4135, 3335, 3138, 3605, 194, 1]","[0, 4772, 1]"
"[0, 2430, 3212, 3957, 4690, 4542, 2622, 1344, 1645, 2089, 3327, 2574, 3589, 1722, 1309, 2547, 3152, 3605, 194, 4627, 5286, 3762, 796, 3140, 4549, 2491, 1]","[0, 2622, 1]"
"[0, 2430, 3212, 3957, 4690, 3327, 2574, 4942, 2056, 4881, 1426, 43, 3589, 1995, 325, 2547, 3152, 4549, 3762, 800, 3605, 194, 3140, 4549, 4942, 3475, 2625, 1]","[0, 2056, 1]"
"[0, 2430, 3957, 4690, 3213, 4848, 4729, 4881, 43, 2030, 4387, 5231, 3320, 3140, 4627, 5286, 3888, 3307, 1926, 3605, 194, 1]","[0, 4387, 5231, 1]"
"[0, 2430, 3212, 3957, 4690, 3, 4390, 2030, 775, 43, 1203, 1645, 3093, 3820, 1315, 2187, 3138, 3605, 194, 3127, 1952, 2053, 4528, 4267, 1887, 1]","[0, 4387, 1]"
"[0, 3885, 3172, 3, 3885, 775, 43, 1606, 4948, 3440, 4354, 2430, 3212, 3957, 4690, 5034, 4777, 3081, 2799, 4092, 2467, 5167, 3152, 1309, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 3885, 1]"
"[0, 2430, 3212, 3957, 4690, 3, 4078, 2905, 5056, 43, 1203, 1813, 1]","[0, 4078, 1]"
"[0, 2430, 3957, 4690, 4533, 325, 4800, 3152, 3605, 194, 5020, 3663, 4627, 5286, 2482, 1]","[0, 4533, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3605, 194, 3664, 3081, 4532, 4214, 4629, 1343, 43, 2709, 1645, 3218, 1203, 1662, 3218, 4647, 2986, 5033, 3218, 741, 1]","[0, 4532, 4214, 1]"
"[0, 2430, 3957, 4690, 2436, 3327, 4033, 2051, 1897, 4542, 3589, 4456, 4857, 1309, 4631, 3152, 3127, 2491, 3605, 194, 1]","[0, 4032, 1]"
"[0, 2430, 3957, 4690, 4030, 1309, 4800, 3152, 2992, 3605, 194, 3663, 4627, 5286, 2491, 1]","[0, 4030, 1]"
"[0, 2430, 3212, 3957, 4690, 2714, 4763, 5291, 4812, 4035, 183, 775, 4644, 1645, 3789, 3364, 1861, 3064, 804, 3663, 4549, 3897, 4528, 2869, 1]","[0, 1]"
"[0, 2430, 3212, 3957, 4690, 3213, 4729, 2714, 4763, 5291, 4812, 1614, 2331, 1544, 43, 1203, 1662, 4159, 1676, 3138, 3605, 194, 1]","[0, 2331, 1]"
"[0, 2430, 3212, 3957, 4690, 3213, 4729, 2714, 4763, 5291, 4812, 1631, 2332, 775, 43, 1203, 1802, 2587, 1833, 2062, 3138, 3605, 194, 1]","[0, 2332, 1]"
"[0, 2430, 3212, 3956, 4690, 4848, 4729, 3890, 183, 1347, 183, 775, 1833, 325, 4800, 3152, 2467, 3292, 3140, 4549, 2645, 4720, 3451, 4310, 1887, 4267, 3762, 4627, 5286, 801, 3138, 3605, 194, 1]","[0, 3890, 1]"
"[0, 2430, 3212, 3957, 4690, 3311, 3218, 2605, 4016, 2051, 3589, 3138, 3837, 1]","[0, 2764, 1]"
"[0, 2430, 3212, 3956, 4690, 2596, 775, 43, 1033, 1203, 1662, 1645, 325, 4800, 3152, 3589, 3138, 5295, 3140, 4549, 2645, 4720, 3451, 4310, 1887, 4267, 3762, 4627, 5286, 798, 3138, 3605, 194, 1]","[0, 2596, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3605, 194, 3664, 3081, 4532, 1843, 4629, 1662, 43, 2709, 1399, 775, 3218, 1203, 1662, 2439, 4465, 1588, 785, 1]","[0, 4532, 1]"
"[0, 2430, 4729, 5327, 4631, 4844, 3154, 3000, 1842, 2766, 2749, 3127, 4942, 3475, 2625, 4324, 2017, 3740, 3452, 3762, 4549, 796, 3605, 194, 3152, 325, 4800, 1]","[0, 2766, 1]"
"[0, 3406, 4686, 5038, 3957, 4690, 4027, 4528, 3491, 1544, 5247, 286, 2459, 4498, 1426, 3838, 3138, 3605, 194, 4549, 3762, 800, 3364, 555, 3146, 4634, 2718, 1818, 807, 1]","[0, 3491, 1]"
"[0, 3533, 4946, 1606, 3438, 1426, 1343, 43, 4217, 2430, 3212, 3957, 4690, 5034, 4777, 3081, 2800, 3140, 2799, 3177, 4092, 2467, 5082, 3152, 325, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 3533, 1]"
"[0, 4098, 1203, 43, 1136, 183, 775, 2440, 2430, 3957, 4690, 4844, 3154, 3213, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5128, 3152, 325, 2564, 3605, 194, 1]","[0, 4098, 1]"
"[0, 4940, 4866, 1645, 3439, 1203, 43, 3841, 4089, 3556, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 4733, 4777, 3524, 5209, 3081, 2799, 3152, 186, 2563, 3138, 3605, 194, 1]","[0, 4940, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3605, 194, 3664, 3081, 4027, 4629, 1343, 43, 2709, 1645, 3218, 183, 775, 3218, 4776, 5033, 3218, 875, 3762, 4627, 5286, 794, 4784, 5330, 3140, 4627, 5286, 4431, 1911, 1]","[0, 4100, 1]"
"[0, 3656, 3312, 2430, 3957, 4690, 4848, 4729, 4844, 3154, 3931, 3582, 3652, 4881, 1545, 3931, 4869, 3663, 4627, 5286, 4309, 2025, 2488, 3137, 4149, 3138, 3605, 194, 1]","[0, 3652, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3605, 194, 3664, 3081, 4532, 1843, 4629, 775, 2709, 1833, 3218, 183, 775, 3218, 4776, 5033, 3218, 1363, 3762, 4627, 5286, 794, 4784, 5330, 1]","[0, 4532, 1]"
"[0, 3512, 2572, 3588, 5034, 4777, 2714, 4763, 5291, 4812, 3140, 4627, 5286, 3482, 3, 3589, 1384, 186, 2412, 3152, 3138, 3605, 194, 1]","[0, 1]"
"[0, 2430, 3212, 3957, 4690, 3327, 3213, 4848, 4729, 4629, 705, 2436, 3327, 3453, 4544, 3755, 325, 5333, 3152, 3140, 4627, 5286, 3453, 3177, 3666, 3138, 3605, 194, 4627, 5286, 3762, 796, 1]","[0, 3755, 1]"
"[0, 2430, 3212, 3957, 4690, 4848, 4729, 3454, 4948, 3103, 1821, 2459, 4881, 775, 2784, 1426, 974, 4631, 3152, 3140, 4549, 2340, 3138, 3605, 194, 3762, 4627, 5286, 794, 1]","[0, 2340, 1]"
"[0, 2430, 3957, 4690, 3327, 4387, 2030, 1636, 2459, 2784, 183, 1426, 4881, 1343, 43, 3645, 1203, 1662, 2438, 4237, 2545, 741, 3138, 3605, 194, 4549, 800, 3364, 4582, 3146, 2714, 82, 1]","[0, 4387, 1]"
"[0, 2430, 3956, 4690, 2331, 1426, 43, 1203, 1662, 4168, 1676, 3364, 197, 3064, 145, 804, 3663, 4549, 3897, 4528, 3138, 3605, 194, 1]","[0, 2331, 1]"
"[0, 3512, 2981, 4628, 3760, 4395, 3148, 4848, 4729, 3, 3791, 211, 1525, 3663, 4549, 3792, 3186, 4115, 3335, 3605, 194, 2399, 4732, 5277, 2856, 3135, 5335, 3253, 1]","[0, 3491, 1]"
"[0, 2083, 2572, 3588, 4848, 4729, 3327, 753, 3152, 1426, 3038, 3893, 4029, 3072, 4621, 3138, 3605, 194, 3140, 4549, 2458, 3307, 1917, 3762, 4549, 800, 1]","[0, 4029, 1]"
"[0, 2430, 3212, 3957, 4690, 3599, 1295, 3327, 3213, 4848, 4729, 2436, 3327, 3453, 4544, 3755, 325, 4631, 3152, 3140, 4627, 5286, 3453, 3177, 3666, 3138, 3605, 194, 4627, 5286, 3762, 796, 800, 1]","[0, 3755, 1]"
"[0, 2430, 3212, 3957, 4690, 4848, 4729, 2714, 4763, 5291, 4819, 3782, 775, 43, 183, 775, 4184, 1645, 3138, 3605, 194, 1]","[0, 3782, 1]"
"[0, 2430, 3212, 3957, 4690, 3, 3554, 4146, 4866, 1203, 43, 775, 1606, 2630, 2146, 3820, 1315, 3138, 3605, 194, 3127, 1952, 2053, 4528, 4267, 1887, 1]","[0, 3554, 4145, 1]"
"[0, 2430, 3212, 3957, 4690, 3599, 1289, 2714, 4763, 3664, 3207, 2436, 3327, 3453, 4544, 4016, 359, 3152, 3140, 2435, 4630, 3156, 3453, 3177, 3666, 3138, 3605, 194, 1]","[0, 4016, 1]"
"[0, 2430, 3212, 3957, 4690, 3754, 4537, 3637, 1343, 180, 575, 1203, 1662, 2438, 3152, 325, 4631, 3605, 194, 4627, 5286, 3762, 796, 3140, 4627, 5286, 2706, 4121, 3335, 1]","[0, 3754, 1]"
"[0, 5289, 2572, 3588, 4733, 4777, 3213, 4810, 4703, 3480, 3579, 3246, 1426, 761, 1123, 3762, 4549, 797, 800, 3138, 3605, 194, 1]","[0, 3480, 1]"
"[0, 2430, 3212, 3957, 4690, 4533, 3172, 4629, 1344, 3327, 2574, 3589, 5015, 1309, 2547, 3152, 3605, 194, 4627, 5286, 3762, 800, 3140, 4549, 2491, 1]","[0, 4533, 1]"
"[0, 2430, 3212, 3957, 4690, 3427, 3, 2436, 3327, 4078, 3016, 5039, 775, 43, 1203, 1812, 1176, 3820, 1590, 3762, 4549, 796, 3138, 3605, 194, 1]","[0, 4078, 1]"
"[0, 5035, 3312, 2572, 3588, 2977, 4498, 3020, 2650, 1682, 3516, 268, 3152, 3127, 2974, 3475, 3007, 3138, 3605, 194, 1]","[0, 2977, 1]"
"[0, 4098, 2036, 1833, 3439, 1203, 43, 3503, 2430, 3957, 4690, 4844, 3154, 3213, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5129, 3152, 325, 2564, 3605, 194, 1]","[0, 4098, 1]"
"[0, 2430, 3957, 4690, 2072, 4705, 3955, 3213, 4848, 4729, 2030, 4011, 3540, 4881, 2467, 1601, 3140, 4627, 5286, 3466, 3538, 4664, 3337, 2052, 3138, 3605, 194, 1]","[0, 4011, 1]"
"[0, 2430, 3212, 3957, 4690, 4532, 1843, 2784, 43, 1600, 4881, 1544, 43, 3645, 1203, 1662, 2438, 4237, 2545, 325, 3516, 1393, 2459, 3138, 3605, 194, 4549, 3762, 803, 3395, 3146, 4634, 2718, 103, 809, 1]","[0, 4532, 1]"
"[0, 2430, 3212, 3957, 4690, 3, 4528, 3321, 4384, 5301, 183, 1525, 1142, 1981, 3820, 1003, 3138, 3605, 194, 3127, 1952, 2053, 1]","[0, 1]"
