,desc,wordId
9190,MONOCRYL VIO 70CM M3 2/0 SH_Chỉ phẫu thuật tổng hợp tự tiêu tiệt trùng_Hiệu Ethicon_Product code W3448_Hộp 12 cái_Hàng mới 100%,MONOCRYL
2819,"Chỉ khâu phẫu thuật loại tự tiêu Vigilenz Ecosorb USP 6/0, mã: E67RH130,12 cuộn/hộp, SX năm: 2016. Mới: 100%, hãng SX: Vigilenz Medical Devices",Ecosorb
5316,"Chỉ phẫu thuật không tiêu Nylon sợi đơn đen 6.0/3386 Hãng chủ sở hữu Mani Inc, Nhật Bản. Hàng mới 100%",Nylon
11075,VICRYL VIO 150CM  2/0  NON NEEDLED_Chỉ phẫu thuật tổng hợp tự tiêu vô trùng_Hiệu Ethicon_Product code W9025_Hộp 12 cái_Hàng mới 100%,VICRYL
11268,VICRYL VIO 75CM M1.5 4/0 RB-1 PLUS_Chỉ phẫu thuật tổng hợp tự tiêu vô trùng_Hiệu Ethicon_Product code W9106_Hộp 12 cái_Hàng mới 100%_Loại D,VICRYL
10462,"Vật liệu cầm máu tiệt trùng không tẩm thuốc Gelita-cel 50x70 mm(15miếng/hộp) Hsx: GELITA MEDICAL GMBH, hàng mới 100%",Gelita-cel
224,"Chất Hàn gắn Xương (1029754) -BONE WAX  (PAC/24PCS). Hãng sx: Aesculap AG, Năm sx: 2014. Hàng mới 100%",WAX
3068,"Chỉ khâu phẩu thuật Pegesorb  1 40  1/2,  90cm, 12 tép/hộp. Code: G7410. Hãng sx : DOGSAN TIBBI MAIZEME SAN.A.S. Năm sản xuất : 2015-2016. Hàng mới 100%",Pegesorb
11995,Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Surgicryl 910 số 8/0 dài 45cm 2 needles 3/8 cir spatulated 6mm 200. Năm sản xuất : 2014 trở đi,Surgicryl
4359,"Chỉ khâu phẫu thuật: CARDIONYL 4/03/8 R16  80CM, 2Lô: 21242,E18929, năm sx: 2015, hd: 2020, nhà sx: Peter surgical, hàng mới 100%",Cardionyl
3527,"Chỉ khâu phẫu thuật tiệt trùng - tự tiêu( Mitsu Sterilized Surgical Needled Suture( Dyed & Undyed)) cỡ số  1, x 90, 40mm,batch:IB17022,12 chiếc/tá,,loại D,hãng Meril Endo Surgery pvt.ltd,Mới 100%",
6305,"CHỈ PHẪU THUẬT NEOLACT (PGLA) SỐ 6/0, 1/2 KIM TRÒN, 13MM, 75CM. Hãng sản xuất SETPA, Hàng có GP bộ y tế, mới 100%",NEOLACT
8923,"LƯỚI THOÁT VỊ PHẪU THUẬT LOẠI POLYPROPYLENE SURGICAL MESH 6 x11 CM STANDARD. HÀNG MỚI 100%, SX NĂM 2016. LÔ SX 151101. HẠN DÙNG 11- 2020",MESH
1484,"Chỉ Khâu Phẫu Thuật (C0068041) - Chủng loại: NOVOSYN, 3/0 (2) 70CM HR26S (M) 1PAC=36PC, Hãng sx:B.BRAUN SURGICAL SA, Năm sx:2016. Hàng mới 100%",NOVOSYN
11377,VICRYL VIO 75CM M4 1 MH-1 PLUS_Chỉ phẫu thuật tổng hợp tự tiêu tiệt trùng_Model  W9213_Hộp 12  cái_Hàng mới 100%,VICRYL
138,BONE WAX 2.5GR_Vật liệu cầm máu vô trùng_Hiệu Ethicon_Product code W810T_hộp 24 tép_Hàng mới 100%_Loại C,WAX
8895,"Lưới điều trị thoát vị RM1015SP Vigimesh SP 10cm x 15cm ( 3cái/ hộp), hàng mới 100%, hãng  VIGILENZ MEDICAL - Malaysia sản xuất.",MESH
2363,"Chỉ khâu phẫu thuật không tiêu, dùng trong y tế  - 19S20J ( CARDIOFLON EV3/0 3/8 R20DA  75CM). Hàng mới 100%",Cardioflon
7917,"Chỉ phẫu thuật, chủng loại Polysort TM Braided Absorbable Suture, 36 sợi/hộp, hãng sản xuất Covidien, hàng mới 100%, mã sp CL915",Polysort
3627,"Chỉ khâu phẫu thuật tự tiêu Chirasorb, số 0 dài 0,75m kim HR30_Chirasorb viol. 0 0,75m, HR30; mã:LV0274 (dùng để khâu mô trong phẫu thuật,tbyt mới 100%, hsx:Chirana T.Injecta. s.r.o, Séc, năm sx:2017)",CHIRASORB
10972,VICRYL UND 45CM M0.7 6/0 S-14_Chỉ phẫu thuật tổng hợp tự tiêu vô trùng_Hiệu Ethicon_Product code W9752_Hộp 12 cái_Hàng mới 100%,VICRYL
7425,Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Silk số 6/0 dài 75cm kim 3/8 kim tam giác vòng kim 16mm,SILK
4614,"Chỉ phẫu thuật  TICRON  (36 tép / hộp). Mới 100% 8886322941,nhà sản xuất: Covidien",Ticron
5409,Chỉ phẫu thuật không tiêuTICRON (6 tép / hộp).88863385-56 Mới 100%.Nhà sản xuất: Covidien/Mỹ,Ticron
1314,"Chỉ khâu phẫu thuật ( Steril Surgical Sutures, PGLA (Neolact) 2/0 26mm Round B. 1/2 75cm) Hàng mới 100%",NEOLACT
191,CATGUT CHROMIC 1 40MM 0.5C_Chỉ phẫu thuật tự tiêu tiệt trùng_Hiệu Ethicon_Product code W759_Hộp 12 cái_Hàng mới 100%_Loại D,CatGut
1222,"Chỉ khâu phẫu thuật  SURGICRYL 910 EP 3.5 USP 0 NEEDLE 1/2 CIR TAPER 40 MM / 90 CM. Hàng mới 100%, SX năm 2017, lô170316, hạn sử dụng 02/2022",Surgicryl
4398,ChỈ Khâu Phẫu Thuật-SAFIL VIOLET 3/0 (2)  70CM HR26 (PAC/36PCS)(C1048041). Hàng mới 100%,SAFIL
6676,"Chỉ phẫu thuật tim không tiêu Cardionyl 3/0, 80 cm, 1 kim 3/8 R 25 mm, (Art# 72253)",Cardionyl
1920,"Chỉ khâu phẫu thuật : Surgical Suture : STEEL 7 HS 120cm 60cm(PATELLA SET) (Code : ST07HS120, NSX : 2016, NSX : Luxsutures AG/Luxembourg) (Hộp/12 sợi)",PATELLA
2616,"Chỉ khâu phẩu thuật không tự tiêu Daylon 3/0 26 3/8, 75cm, 12 tép/hộp. Code: Y4263. Hãng sx : DOGSAN TIBBI MAIZEME SAN.A.S. Năm sản xuất : 2016-2017. Hàng mới 100%",Daylon
10845,VICRYL RAPIDE 3/0 75CM26MM CVD_Chỉ phẫu thuật tổng hợp tiêu nhanh tiệt trùng_Hiệu Ethicon_Product code W9940_Hộp 12 cái_Hàng mới 100%_Loại D,VICRYL RAPIDE
216,"Chất hàn gắn da(1050044),Chủng loại:HISTOACRYL,  BLUE 0.5ML (PAC/10PCS) (PAC/12PCS), Hãng sx:B.BRAUN SURGICAL SA, Năm sx: 2016. Hàng mới 100%",Histoacryl
3059,"Chỉ khâu phẩu thuật Pegelak 4/0 16 1/2, 75cm,  12 tép/hộp, L3160. Hãng sx : DOGSAN TIBBI MAIZEME SAN.A.S. Năm sản xuất : 2015-2016. Hàng mới 100%",Pegelak
3451,"Chỉ khâu phẫu thuật Suture-Syneture (Polysorb* 1 90cm Gs-24), loại tự tiêu, mã: CL915, 36 cuộn/hộp.Mới 100%. Hãng SX: Covidien",Polysorb
1311,"Chỉ khâu phẫu thuật ( Steril Surgical Sutures, PGLA (Neolact)  No:1 40mm Round B. 1/2 90cm) Hàng mới 100%",NEOLACT
8521,"ETHIBOND EXCEL GRN 90CM M3 2/0 SH_Chỉ phẫu thuật tổng hợp không tiêu vô trùng_Hiệu Ethicon_Product code W6767_Hộp 12 cái_Hàng mới 100%""_Loại D",ETHIBOND
10954,VICRYL UND 45CM M0.7 6/0 P-1_Chỉ phẫu thuật tổng hợp tự tiêu tiệt trùng _Model W9500T_Hiệu Ethicon_Hộp 10 cái_Hàng mới 100%,VICRYL
4279,"ChỈ Khâu Phẫu Thuật(G0617142) - Chủng loại: STEELEX, 2(5)4X45CM HRC37SS(M) LP (PAC/12PCS). Hãng sx: B.Braun surgical SA, Năm sx:2015. Hàng mới 100%",STEEL
3830,"Chỉ khâu phẫu thuật tự tiêu vô trùng dùng trong y tế. Chromic Catgut size 3/0, 75cm, 1/2, 26mm. 12 sợi/ tá. Hàng mới 100%. Hãng sản xuất: Heze Sinorgmed",CatGut
4051,"Chỉ Khâu Phẫu Thuật(B0560421), Chủng loại:CATGUT CHROM 3/0 (3) 75CM HR26 (PAC/24PCS), Năm sx:2015,, Hãng sx: B.Braun Surgical SA. Hàng mới 100%",CatGut
9302,NL020-4#&Chỉ khâu phẫu thuật (C),
8728,"ETHILON BLK 45CM 5/0 P-1 PRIME_Chỉ khâu phẫu thuật  vô trùng_Hiệu Ethicon- Hãng Ethicon, LLC_Product code W1611T_Hộp 24 cái_Hàng mới 100%_Loại D",ETHILON
10345,SURGICEL HAEMOSTAT 10X20CM_Vật liệu cầm máu tự tiêu_Model W1912_ Hiệu Ethicon_ Hộp 12 cái_Hàng mới 100%,SURGICEL
8414,DỤNG CỤ Y TẾ MỚI 100% DÙNG 1 LẦN N175 CHỈ TỔNG HỢP ĐA SỢI NEOSORB (PGLA) DÙNG TRONG PHẨU THUẬT HẠN SỬ DỤNG 09/2020 NHÀ SẢN XUẤT TH.KAZANTZIDIS S.A ( MEDIPAC),NEOSORB
5125,Chỉ phẫu thuật dùng trong y tế; hiệu ASSUT; Hãng sản xuất: Assut- Thụy Sĩ; Chủng loại: AssuCryl (R) Lactin(PGLA) ; Mã: L4335 ; Mới 100%; 12 tép/hộp; Sản xuất năm: 2016,AssuCryl
9768,PROLENE BLU 60CM M0.4 8/0 CC_Chỉ phẫu thuật tổng hợp đơn sợi không tiêu tiệt trùng_Hiệu Ethicon_Product code W8703_Hộp 12 cái_Hàng mới 100%_Loại D,PROLENE
1455,"Chỉ Khâu Phẫu Thuật (C0024134) - Chủng loại: MONOPLUS VIOLET 4/0 (1.5) 70CM HR22 (M) (PAC/36PCS), Hãng sx:B.BRAUN SURGICAL SA, Năm sx: 2016. Hàng mới 100%",MONOPLUS
5051,"Chỉ phẫu thuật dùng trong y tế: COROLENE 4/0 1/2 R22 DA 90CM, Lot: 29300, Hd: 03/2021, Nhà sx: Peters",Corolene
3194,"Chỉ khâu phẫu thuật SILK BLACK 75 CM EP 1.5 USP 4/0 NEEDLE 3/8 CIR REV. CUTTING 19 MM. Hàng mới 100%, SX năm 2017, lô170506, hạn sử dụng 05/2022",SILK
6973,"Chỉ phẫu thuật tự tiêu tổng hợp PGLA Multifilament Antibaterial (Neosorb Plus) USP 3-0 (PGLA Plus Violet), Nhà sản xuất Samyang Biopharmaceuticals Corp. / Hàn Quốc. Hàng mới 100%.",NEOSORB
6202,CHỈ PHẪU THUẬT LOẠI SURGICRYL PGA EP 3.5 USP 0 NEEDLE 1/2 CIR TAPER 26MM/75CM. HÀNG MỚI 100%. SX 2016. LÔ SX160315. HẠN DÙNG 02-2021.,Surgicryl PGA
10346,SURGICEL HAEMOSTAT 10X20CM_Vật liệu cầm máu tự tiêu_Model W1912_ Hiệu Ethicon_Hộp 10 cái_Hàng mới 100%,SURGICEL
4459,"Chỉ không tiêu Silk số 2/0, dài 75cm (Model: Trusilk 2/0) (Hàng mới 100% do hãng Sutures India PVT/ Ấn Độ Sản Xuất)",SILK
1820,"Chỉ khâu phẫu thuật : Surgical Suture : CATGUT CHROM 2/0 HR 26mm 75cm (Code : CC20HR26, NSX : 2014, NSX : LUXSUTURES AG, Luxembourg) (Hộp/12 sợi)",CatGut
5237,"Chỉ phẫu thuật không tiêu Corolene 2/0, 90 cm,  2kim 1/2 KL 26 mm,( Art# 20S30Z ). Hàng mới 100%",Corolene
10313,STLESS STEEL SIL 4X45CM  5 V-40_Chỉ phẫu thuật không tiêu tiệt trùng bằng thép  không gỉ_Hiệu Ethicon_Model M650G_Hộp 12 cái_Hàng mới 100%,STEEL
9622,"PROLENE 410 25MM 1/2C RB_Chỉ phẫu thuật tổng hợp không tiêu vô trùng_Hiệu Ethicon_Product code W8355_Hộp 12 cái_Hàng mới 100%""_Loại D",PROLENE
11795,"Chỉ Khâu Phẫu Thuật(C0026905). Chủng loại: PREMICRON. 3/0 (2) 90CM 2XHR17 (M), 1PA = 36PC, Hãng sx: B.Braun Surgical SA, Năm sx: 2016. Hàng mới 100%",PREMICRON
1925,"Chỉ khâu phẫu thuật : Surgical Suture : SURGICRYL 910 1 DB 63mm 100cm (Code : 15401963, NSX : 2014, NSX : SMI A.G, Belgium) (Hộp/12 sợi)",Surgicryl
2065,"Chỉ khâu phẫu thuật Chordae Loops,22mm,mới 100%, hãng sx; Santec   Medicalprodukte     GmbH,4 vỉ/hộp",Chordae
3251,Chỉ khâu phẫu thuật -STEELEX MONOFILAMENT 1 (4) 25M (F1614070),STEEL
3630,"Chỉ khâu phẫu thuật tự tiêu Chirasorb, số 1 dài 0,75m kim HR40_Chirasorb viol.,1x HR40, EP 4,USP1, 1x75cm ; mã:LV0277 (hàng FOC,dùng để khâu,tbyt mới 100%, hsx:Chirana T.Injecta, Séc, năm sx:2017)",CHIRASORB
8792,"ETHILON BLU 75CM M2 3/0 PS PRIME_Chỉ khâu phẫu thuật vô trùng_Hiệu Ethicon- Hãng Ethicon, LLC_Product code W1685T_Hộp 24 cái_Hàng mới 100%_Loại B",ETHILON
6982,"Chỉ phẫu thuật tự tiêu Vital Polyglactin. Dài 75cm, cỡ 2.0 (Hộp 12 tép). Hsx Unilene S.A.C. Năm sx 2015. Hàng mới 100%.",Polyglactin
3925,"Chỉ khâu phẫu thuật Tylon (Loại USP 3/0, dài 75cm, kim RH 26mm ) (loại không tiêu), mã: N37RH260, 12 sợi/hộp, SX năm: 2017 . Mới: 100%, hãng SX: Vigilenz Medical Devices",Tylon
8902,"Lưới điều trị thoát vị RM6110SP Vigimesh SP 6 x 11cm ( 6cái/ hộp), hàng mới 100%, hãng  VIGILENZ MEDICAL - Malaysia sản xuất",MESH
11305,VICRYL VIO 75CM M2 3/0 SH-2 PLUS_Chỉ phẫu thuật tổng hợp tự tiêu tiệt trùng_Hiệu Ethicon_Model W9114_Hộp 12 cái_Hàng mới 100%,VICRYL
2002,"Chỉ khâu phẫu thuật Brilon (Loại USP 5/0, dài 75cm, kim CD 19mm ) (loại không tiêu), mã: B57CD190, 12 cuộn/hộp, SX năm: 2017 . Mới: 100%, hãng SX: Vigilenz Medical Devices",Brilon
10252,STLESS STEEL 4X45CM  1 V-37_Chỉ phẫu thuật không tiêu vô trùng bằng thép không gỉ_Hiệu Ethicon_Product code M660G_Hộp 12 cái_Hàng mới 100%_Loại C,STEEL
1778,"Chỉ khâu phẫu thuật (G1118706)- Chủng loại: DAFILON, 30cm 2XLM6, Hãng sx:B.BRAUN SURGICAL SA, năm sx: 2015. Hàng mới 100%",DAFILON
1489,"Chỉ Khâu Phẫu Thuật (C0068557) - Chủng loại: NOVOSYN, 1 (4) 90CM HR40S (M) 1PAC=36PC, Hãng sx:B.BRAUN SURGICAL SA, Năm sx:2016. Hàng mới 100%",NOVOSYN
3371,"Chỉ khâu phẫu thuật Suture (Monosof* 2-0 75cm C-15), loại cắt, mã: SN664, 36 cuộn/hộp.Mới:100%. Sản xuất năm 2015. Hãng SX: Covidien",Monosof
6843,"Chỉ phẫu thuật tự tiêu Plain Catgut,chủng loại DemeTECH Absorbable (DemeGUT), dài 75cm,12 sợi/ hộp,  code: CP230245B0, nsx: DEMETECH, mới 100%",CatGut
10241,"STEEL SUTURE - STLESS STEEL 4X45CM 5 V-40_Chỉ khâu phẫu thuật  vô trùng_Hiệu Ethicon- Hãng Ethicon, LLC_Product code M650G_Hộp 12 cái_Hàng mới 100%_Loại C",STEEL
2199,"Chỉ khâu phẫu thuật dùng trong y tế: CARDIONYL 6/0 3/8 R10 DA 80CMW2X3  5, Lô:23663, Hd: 2020, Nhà sx: Peters Surgical",Cardionyl
11777,"Chỉ khâu phẫu thuật tự tiêu sinh học bán thành phẩm Chromic USP 3/0 - Premium - 1,50 M, hãng sản xuất Cofibam Ind. E Com. DE Fios E Cabos Ltda / Brazil. Hàng mới 100%.",Chromic
1233,"Chỉ khâu phẫu thuật '' TRO-CHROFIL'' 75cm, USP 2/0( hộp/12 cái) hàng y tế, mới 100%",TRO-CHROFIL
2724,"Chỉ khâu phẫu thuật liền kim vô trùng dùng trong y tế. Silk 3/0, 75cm, 3/8, 26mm, 12 sợi/tá. Mới 100%. Năm sản xuất: 2016. Hãng sản xuất: Shandong Sinorgmed Co., Ltd.",SILK
2279,"Chỉ khâu phẫu thuật dùng trong y tế: OPTIME 3/0 1/2 R26 75CM, Lô: 20781, Hd: 2020, Nhà sx: Peters Surgical",OPTIME
7610,Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Surgicryl PGA số 3/0 dài 75cm kim 1/2 kim tròn vòng kim 26mm. Năm sản xuất: 2014 trở đi,Surgicryl PGA
11020,VICRYL UND 75CM 4/0 PC PRIME_Chỉ phẫu thuật tổng hợp tự tiêu tiệt trùng_Hiệu Ethicon_Model W9580T_Hộp 24 cái_Hàng mới 100%,VICRYL
6559,"Chỉ phẫu thuật Silk không tiêu tự nhiên, tiệt trùng, đa sợi bện số 2/0, chiều dài sợi chỉ 75cm, sợi chỉ màu đen, 12 sợi/hộp,code: SK262024F4P, nsx: DemeTECH,mới100%",SILK
6141,CHỈ PHẪU THUẬT LOẠI SURGICRYL 910 EP 4 USP 1 NEEDLE 1/2 CIR TAPER 40 MM / 90 CM. HÀNG MỚI 100%. SX 2016. LÔ SX160402. HẠN DÙNG 03/2021.,Surgicryl
439,"CHỈ  PHẪU THUẬTKHÔNG TIÊU  GREEN POLYESTER  USP 1/0, 40C351000,CUON=1000M, HÃNG SX PEARSALLS. NƯỚC ANH",Polyester
7721,Chỉ phẫu thuật vô trùng nhãn hiệu Steel số 4 dài 4 x 45cm kim 1/2 tam giác vòng kim 48mm,STEEL
11535,"Miếng ghép sọ não sinh học tự tiêu - Osteomesh 37x34x10mm, (SN: 17005811, NSX: 12-2016, HSD: 12-2019), mới 100%",MESH
9844,PROLENE BLU 75CM 5/0 C-1_Chỉ phẫu thuật tổng hợp không tiêu vô trùng_Hiệu Ethicon_Model 8890H_Hộp 1 cái_Hàng mới 100%,PROLENE
11732,Chỉ khâu phẫu thuật dùng trong y tế: OPTIME 2/0 1/2 R26 75CM.Nhà sx: Peters Surgical.,OPTIME
4782,Chỉ phẫu thuật bán thành phẩm không tự tiêu BLUE NYLON MONOFILAMENT USP CODE 0  / CODE: SHP038Y1A00. Hãng sản xuất Mazzaferro Monofil Tec Ltda  / Brasil. Hàng mới 100%.,Nylon
10179,SILK BLK 13X60CM M4_Chỉ phẫu thuật từ tơ tằm đa sợi không tiêu tiệt trùng_Hiệu Ethicon_Product code W215_Hộp 12 cái_Hàng mới 100%_Loại D,SILK
2895,"Chỉ khâu phẫu thuật mắt 2090 loại tự tiêu,chủng loại Mani Sutures PGA (12 sợi/hộp). Hãng sản xuất Mani, Inc Nhật. Hàng mới 100% ,sản xuất năm 2015,2016",PGA
9250,"Nguyên liệu chỉ phẫu thuật không tự tiêu 103921 -SU CTY/POLYLENE WH 5MM SP (Polyester), dùng sản xuất Chỉ Polyester-Protibond/Careflon. Hãng sản xuất Teleflex Medical/Mỹ. Hàng mới 100%.",Polyester
4747,"Chỉ phẩu thuật B64CD120, 12mm ( 12cái/ hộp), hàng mới 100%, hãng  VIGILENZ MEDICAL - Malaysia sản xuất",
2395,"Chỉ khâu phẫu thuật không tiêu, dùng trong y tế  ( CARDIOFLON EV3/0 3/8 R20DA75CM) . Hàng mới 100%",Cardioflon
2195,"Chỉ khâu phẫu thuật dùng trong y tế: CARDIONYL 5/0 3/8KL12 DA 80CMW2X3  5, Lô:22679, Hd: 2020, Nhà sx: Peters Surgical",Cardionyl
1565,"Chỉ Khâu Phẫu Thuật (C0935360),Chủng loại:DAFILON, BLUE 2/0 (3) 75CM DS24 (PAC/36PCS), Hãng sx:B.BRAUN SURGICAL SA. Hàng mới 100%",DAFILON
1323,"Chỉ khâu phẫu thuật ( Steril Surgical Sutures, PGLA (Neolact) 4/0 16mm Round B.1/2 75cm, 1 Hộp = 12 Sợi ) Hàng mới 100%",NEOLACT
3310,"Chỉ khâu phẫu thuật SURGICRYL MONOFILAMENT PDO EP 4 USP 1 NEEDLE 1/2 CIR TAPER 40 MM / 90 CM. Hàng mới 100%, SX năm 2017, lô170210, hạn sử dụng 02/2020",Surgicryl Monofilament
1482,"Chỉ Khâu Phẫu Thuật (C0068013)Chủng loại:NOVOSYN VIOLET 4/0(1.5) 70CM HR17 (M), Hãn sx: B. Braun Surgical SA, Năm sx: 2016. Hàng mới 100%",NOVOSYN
6500,"Chỉ phẫu thuật R39RH262 Ecolene USP 3/0 90cm, RH26mm 2x ( 12cái/ hộp), hàng mới 100%, hãng  VIGILENZ MEDICAL - Malaysia sản xuất",Ecolene
2641,"Chỉ khâu phẫu thuật khử trùng liền kim JBP VIilft 29G, model: Polydioxanone Suture, cỡ 50mm,100 chiếc/hộp. Hãng Sản xuất Feeltech Co., Ltd, sản xuất năm 2014. Hàng mới 100%",Polydioxanone
10754,VICRYL RAP UND 75CM  3/0 PS-2  PRIM_Chỉ phẫu thuật tổng hợp tự tiêu vô trùng_Hiệu Ethicon_Product code W9923_Hộp 12 cái_Hàng mới 100%,VICRYL RAP
9419,PDS II - PDS 5/0 90CM M1 DBLE ARMED RB1_Chỉ khâu phẫu thuật vô trùng_Hiệu Ethicon_Product code W9108H_Hộp 36 cái_Hàng mới 100%_Loại D,PDS
5089,Chỉ phẩu thuật dùng trong y tế; hiệu ASSUT; Hãng sản xuất: Assut- Thụy Sĩ; Chủng loại: AssuCryl (R) ( PGA) ; Mã: 4254; Mới 100%; 12 tép/hộp; Sản xuất năm: 2015,AssuCryl
509,Chỉ khâu phẫu thuật -  PREMILENE 8/0 (0.4) 45CM 2XDR6 CV (C2090880),PREMILENE
6342,Chỉ phẫu thuật Optilene - OPTILENE 3/0 (2) 75CM HR26 CV RCP (PAC/36PCS)(C3090041 ). Hàng mới 100%. HSX: B. Braun Surgical S.A.,OPTILENE
2291,"Chỉ khâu phẫu thuật dùng trong y tế: POLYTRESSE2 1/2 T40 75CM OSH, Lô: 25640, Hd: 2020, Nhà sx: Peters Surgical",
8138,CHỈ PHẪU THUẬTTỰ TIÊU TỔNG HỢP ( NEOSORB PLUS VIOLET PGLA 6/0,NEOSORB
7512,Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Surgicryl 910 số 2/0 dài 75cm kim 1/2 kim tròn vòng kim 26mm,Surgicryl
4559,"Chỉ phẫu thuật  NYLON DACLON MONOFIL 75 CM EP 2 USP 3/0 NEEDLE 3/8 CIR CUT. 26 MM. Hàng mới 100%, SX năm 2016, Lô 161005, hạn sử dụng 10/2021",Daclon
7118,Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Catgut Plain có thời gian tự tiêu 7 ngày số 2/0 dài 75cm kim 1/2 kim tròn vòng kim 37mm. Năm sản xuất : 2014 trở đi,CatGut
7119,Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Catgut Plain có thời gian tự tiêu 7 ngày số 2/0 không kim dài 150cm,CatGut
11035,VICRYL UND 75CM M2 3/0 PC-5 PRIME MP_Chỉ phẫu thuật tổng hợp tự tiêu tiệt trùng _Model W9571T_Hiệu Ethicon_Hộp 10 cái_Hàng mới 100%,VICRYL
7269,Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Polypropylene số 2/0 dài 90cm 2 kim 1/2 kim tròn vòng kim 25mm. Năm sản xuất: 2014 trở đi,PROPYLEN
2112,"Chỉ khâu phẫu thuật DEMELON- Nylon Non absorbable suture số 6/0 (dài 75cm, vòng kim 13mm, kim 3/8 tam giác) đã được tiệt trùng, mới 100%, HSX: Demetech - Mỹ, Năm SX: 2017",Demelon
7978,"Chỉ phẫu thuật, chủng loại TicronTM Coated and UncoatedBraided Polyester, mã sp 8886280851, 36 sợi/hộp, hsx Covidien, mới 100%",Ticron
9950,PROLENE BLU 90CM M2 3/0 MH-1_Chỉ khâu phẫu thuật vô trùng_Hiệu Ethicon_Product code W8525_Hộp 12 cái_Hàng mới 100%_Loại D,PROLENE
1729,"Chỉ Khâu Phẫu Thuật (C2090914),Chủng loại:PREMILENE 7/0 (0.5) 75CM 2XDR10 CV 1PAC= 36PC, Hãng sx:B.BRAUN SURGICAL SA. Hàng mới 100%",PREMILENE
10341,SURGICEL HAEMOSTAT 10X20CM_Vật liệu cầm máu tự tiêu_Hiệu Ethicon_Model W1912_Hàng mới 100%,SURGICEL
7311,Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Polypropylene số 5/0 dài 75cm 2kim 1/2 kim tròn vòng kim 13mm,PROPYLEN
1693,"Chỉ Khâu Phẫu Thuật (C1048557),Chủng loại:SAFIL,  VIOLET 1 (4) 90CM HR40S (M) (PAC/12PCS), Hãng sx:B.BRAUN SURGICAL SA, Năm sx: 2016. Hàng mới 100%",SAFIL
9008,MERSILK - SILK BLK 13X60CM M3_Chỉ khâu phẫu thuật vô trùng_Hiệu Ethicon_Product code W213_Hộp 12 cái_Hàng mới 100%_Loại D,SILK
2069,"Chỉ khâu phẫu thuật DACLON NYLON MONOFIL 75 CM EP 0.7 USP 6/0 NEEDLE 3/8 CIR CUT. 16 MM. Hàng mới 100%, SX năm 2017, lô170603, hạn sử dụng 05/2022",Daclon
606,Chỉ khâu phẫu thuật - Catgut chrom 4/0 75cm hr26 (Pac/24Pcs) (B0560413). Hàng mới 100%. HSX: B.BRAUN,CatGut
559,"Chỉ Khâu Phẫu Thuật  (C1048042). Chủng loại:SAFIL VIOLET 2/0 (3) 70CM HR26 (M) (PAC/36PCS). Hãng sx: B.Braun Surgical SA, Năm sx: 2015. Hàng mới 100%",SAFIL
3722,"Chỉ khâu phẫu thuật tự tiêu Marlin Violet HR48S 90 cm USP 2 EP 5,  24 sợi/hộp, hãng SX Catgut, năm sản xuất 2015, hàng mới 100%",CatGut
5228,Chỉ phẫu thuật không tiêu,
9145,MONOCRYL UND 45CM M1.5 4/0 PS-2 PR_Chỉ phẫu thuật tổng hợp tự tiêu vô trùng_Hiệu Ethicon_Product code W3206 _Hộp 12 cái_Hàng mới 100%,MONOCRYL
8438,ETHIBOND 2/0  17MM 10X75CM_Chỉ phẫu thuật tổng hợp không tiêu vô trùng_Hiệu Ethicon_Product code W10B55_Hộp 6 cáiHàng mới 100%,ETHIBOND
9071,"Miếng đệm chỉ khâu trong phẫu thuật (C0027995). Chủng loại: PLEDGETS 6X3MM, 1PA=36PC, Hãng sx: B.BRAUN SURGICAL SA , Năm sx: 2015, 2016. Hàng mới 100%",
10869,VICRYL RAPIDE 4/0 UNDYED 75CM_Chỉ phẩu thuật tổng hợp tiêu nhanh tiệt trùng_Hiệu Ethicon_Product code W9924_Hộp 12 cái_Hàng mới 100%_Loại D,VICRYL RAPIDE
11398,VICRYL VIO 90CM  M3.5  0  CT_Chỉ phẫu thuật tổng hợp tự tiêu tiệt trùng_Hiệu Ethicon_Product code W9430_Hộp 12 cái_Hàng mới 100%,VICRYL
4200,"Chỉ Khâu Phẫu Thuật(C1048013), Chủng loại: SAFIL VIOLET 4/0 (1.5) 70CM HR17 (M), Năm:2015, Hãng sx: B.Braun Surgical SA. 1Pac=36PC.Hàng mới 100%",SAFIL
6386,"Chỉ phẫu thuật Plain Catgut tự tiêu tự nhiên, tiệt trùng(DemeTECH Absorbable (DemeGUT), 12 sợi/hộp,code: CP232030B0P, nsx: DemeTECH,mới100%",CatGut
5141,Chỉ phẫu thuật dùng trong y tế; hiệu ASSUT; Hãng sản xuất: Assut- Thụy Sĩ; Chủng loại: Nylon/Polyamide ; Mã: 586660 ; Mới 100%; 12 tép/hộp; Sản xuất năm: 2016,POLYAMIDE
3906,"Chỉ khâu phẫu thuật tự tiêu, dùng trong y tế18S20F(OPTIME    3/0 1/2 R26    75CM). Hàng mới 100%",OPTIME
